frame,gt_name,initialization_nrmse,initialization_ssim,post_uot_nrmse,post_uot_ssim,delta_nrmse,delta_ssim,initialization_stge_spatial,post_uot_stge_spatial,delta_stge_spatial_frame,initialization_fourier_reduced_chi2,post_uot_fourier_reduced_chi2,delta_fourier_reduced_chi2
0,frame_000.png,0.27912616776490434,0.8488508192740858,0.27838495406226654,0.8502708853030357,-0.0007412137026377996,0.0014200660289499512,0.9022913268321432,0.9015653778483671,-0.0007259489837760924,3.223436604814212e-10,3.2206616298276543e-10,-2.7749749865577107e-13
1,frame_001.png,0.37486500947933604,0.8293785598878517,0.375479522974032,0.8309632618770071,0.0006145134946959341,0.0015847019891553904,0.9550700379270339,0.955050374227554,-1.9663699479921526e-05,3.4796825459089407e-10,3.492375013308404e-10,1.2692467399463295e-12
2,frame_002.png,0.3553442761915956,0.8612532307801782,0.35730594581730224,0.8618675943211762,0.0019616696257066524,0.0006143635409979753,0.8925788896983575,0.8927778695666712,0.00019897986831363124,3.5729928827541537e-10,3.5727690967713793e-10,-2.23785982774353e-14
3,frame_003.png,0.4189439082385298,0.8076086681811456,0.4200389460675751,0.8085243396734209,0.0010950378290452978,0.0009156714922752274,0.8643456995274724,0.8641305945157817,-0.0002151050116907527,3.7187607733864923e-10,3.7174302013277217e-10,-1.3305720587706437e-13
4,frame_004.png,0.3783161227269273,0.7067407566393764,0.3818443266890763,0.7087908002624276,0.0035282039621490346,0.0020500436230511676,0.8629013609603293,0.8637042064986737,0.0008028455383444211,3.10569304588845e-10,3.0882805347462516e-10,-1.7412511142198554e-12
