candidate,frame_index,frame_name,nrmse,ssim,fourier_chi2,frc_auc,frc_cutoff,frc_valid_bins,frc_sample_count_total,radial_profile_error,azimuthal_annulus_peak_radius,azimuthal_inner_radius,azimuthal_outer_radius,azimuthal_profile_error,azimuthal_best_roll
background_video,0,frame_00.npz,0.9608195567186986,0.4606742130341255,1.0892502807954818,0.0851277355588777,0.6171875,64,12851,0.9986325622751154,15.37890625,11.5341796875,19.2236328125,0.9981324484289081,0
background_video,1,frame_01.npz,0.9854403258041922,0.4735143755670231,1.1268716500954674,-0.004157679213685679,0.4609375,64,12851,0.9986414998039322,15.37890625,11.5341796875,19.2236328125,0.9982200593409178,0
background_video,2,frame_02.npz,1.0158325703395732,0.46633466348041785,1.192356985895828,-0.05985290328277414,0.4609375,64,12851,0.9987271465262378,18.35546875,13.7666015625,22.9443359375,0.9990479853086417,0
background_video,3,frame_03.npz,1.052316999244108,0.45562012733669915,1.28966529277811,-0.022651490891777995,0.4453125,64,12851,0.9987797437437604,18.35546875,13.7666015625,22.9443359375,0.9992024121237324,0
background_video,4,frame_04.npz,1.0981729487173062,0.4472170020667638,1.438471878538023,0.009996209296785836,0.4453125,64,12851,0.9987802003118474,18.35546875,13.7666015625,22.9443359375,0.9992074107680895,0
background_video,5,frame_05.npz,1.15480579092245,0.3992600561061668,1.6554236407364338,0.020057753473417282,0.6015625,64,12851,0.9986681411132026,17.36328125,13.0224609375,21.7041015625,0.9988687264577848,0
background_video,6,frame_06.npz,1.017855671797949,0.45467275855542555,1.2748330957214287,0.04329564699107865,0.4453125,64,12851,0.9986419124317674,18.35546875,13.7666015625,22.9443359375,0.998750742706161,0
background_video,7,frame_07.npz,0.8757984779886162,0.49207383637388336,0.9284002676989132,0.07411674306253521,0.4453125,64,12851,0.998701603857847,13.39453125,10.0458984375,16.7431640625,0.9982494956697974,0
background_video,8,frame_08.npz,0.8440165382064558,0.4841848131537674,0.8575007346010068,0.08244805912320961,0.6015625,64,12851,0.9987816866961049,13.39453125,10.0458984375,16.7431640625,0.9981993079686813,0
background_video,9,frame_09.npz,0.8395532344773718,0.49189086522097575,0.8401530504216196,0.08293592130344261,0.6015625,64,12851,0.998759922056568,14.38671875,10.7900390625,17.9833984375,0.9985028209422797,0
background_video,10,frame_10.npz,0.9750914433466753,0.4317413867567062,1.1722640899281578,0.10444749951553005,0.4453125,64,12851,0.9986645955669478,20.33984375,15.2548828125,25.4248046875,0.998831591865356,0
background_video,11,frame_11.npz,0.9165381705324863,0.47322026547166623,1.0070343815835294,0.13327080929079504,0.6171875,64,12851,0.9987147958615155,17.36328125,13.0224609375,21.7041015625,0.9985558514553463,0
background_video,12,frame_12.npz,0.8813618762556447,0.48008935079179665,0.9081068456190704,0.11783342146860161,0.6015625,64,12851,0.9987806246167521,15.37890625,11.5341796875,19.2236328125,0.9983677128181631,0
background_video,13,frame_13.npz,0.9486301014567495,0.46957838812628694,1.0636426437156277,0.0707061389314724,0.5703125,64,12851,0.9986698142224021,15.37890625,11.5341796875,19.2236328125,0.9981786027323287,0
background_video,14,frame_14.npz,0.9608195567186986,0.4606742130341255,1.0892502807954818,0.0851277355588777,0.6171875,64,12851,0.9986325622751154,15.37890625,11.5341796875,19.2236328125,0.9981324484289081,0
static,0,frame_00.npz,1.0954275187825897,0.44971184367393546,1.4158306374211527,0.043291600862441736,0.6171875,64,12851,0.9986602441819735,15.37890625,11.5341796875,19.2236328125,0.9980330926651809,0
static,1,frame_01.npz,1.134092209013171,0.4850200358916002,1.4924868943018732,-0.034132938084123036,0.2890625,64,12851,0.9985555065537551,15.37890625,11.5341796875,19.2236328125,0.9978303119624528,0
static,2,frame_02.npz,1.1008543519459009,0.4684876724208194,1.4003021675113634,-0.07534130674183162,0.7890625,64,12851,0.998731448869291,18.35546875,13.7666015625,22.9443359375,0.9988246982854605,0
static,3,frame_03.npz,1.1174016509800104,0.4709977611973359,1.4541273988756664,-0.052491581829109346,0.8359375,64,12851,0.9987750223940935,18.35546875,13.7666015625,22.9443359375,0.9990425405894787,0
static,4,frame_04.npz,1.1196236555096915,0.45106498606597056,1.49521630538643,-0.03904678725857404,0.4921875,64,12851,0.9988065296086559,18.35546875,13.7666015625,22.9443359375,0.9991522482676245,0
static,5,frame_05.npz,1.0412363921246026,0.385624521627486,1.3458291300640495,-0.017300635662736513,0.6328125,64,12851,0.9987023023188324,17.36328125,13.0224609375,21.7041015625,0.9988136275828481,0
static,6,frame_06.npz,0.927717919423523,0.4577592862165249,1.059041108348632,0.01851394756369042,0.7890625,64,12851,0.9986495953952097,18.35546875,13.7666015625,22.9443359375,0.998771743300956,0
static,7,frame_07.npz,0.9102351572489707,0.49937562121293144,1.0028456533167311,0.026236277503567423,0.6640625,64,12851,0.9987283575983976,13.39453125,10.0458984375,16.7431640625,0.9983661986536093,0
static,8,frame_08.npz,0.9210179751791011,0.47890242708287206,1.0211012319199568,0.08025344870741981,0.2890625,64,12851,0.9988308896200934,13.39453125,10.0458984375,16.7431640625,0.9982008060645771,0
static,9,frame_09.npz,0.8882287423996394,0.4927740866112104,0.9403977368580153,0.05478918813826875,0.5078125,64,12851,0.9987930608798364,14.38671875,10.7900390625,17.9833984375,0.9985396380720973,0
static,10,frame_10.npz,0.9605411393602944,0.41105147079839377,1.1375400888263203,0.07926647975053128,0.4453125,64,12851,0.9986979673700929,20.33984375,15.2548828125,25.4248046875,0.998846826468905,0
static,11,frame_11.npz,0.9642746364136496,0.4924633918381647,1.1146657896655545,0.10298015306986225,0.4140625,64,12851,0.9986841920468992,17.36328125,13.0224609375,21.7041015625,0.9984525794413828,0
static,12,frame_12.npz,1.006034322850134,0.484986158920147,1.1831887270092785,0.06251619059624644,0.6640625,64,12851,0.9987444189618544,15.37890625,11.5341796875,19.2236328125,0.998188386423227,0
static,13,frame_13.npz,1.0379234542374425,0.4773601607129081,1.2733054266102022,0.04230677833460743,0.8359375,64,12851,0.9986254793993569,15.37890625,11.5341796875,19.2236328125,0.9980755865353312,0
static,14,frame_14.npz,1.0571390211860787,0.45835520781987643,1.3185852697308378,0.04648596173418321,0.5859375,64,12851,0.9985978200894117,15.37890625,11.5341796875,19.2236328125,0.9980188042153368,0
joint,0,frame_00.npz,1.081948108392105,0.48817253313258907,1.3812009744108722,0.04245294536048649,0.6171875,64,12851,0.9986474098348832,15.37890625,11.5341796875,19.2236328125,0.9980097524390216,0
joint,1,frame_01.npz,1.1019368835125314,0.5174583305419934,1.4090526854238299,-0.035620382279397345,0.2890625,64,12851,0.9985885631466657,15.37890625,11.5341796875,19.2236328125,0.9978986373503853,0
