frame_index,radial_bin,radius_pixels,ground_truth_radial_profile,reconstruction_radial_profile,pixel_count
3,45,11.01953125,0.020365168539325844,0.04093137254901961,16
3,46,11.26171875,0.01896067415730337,0.031862745098039214,8
3,47,11.50390625,0.01720505617977528,0.030759803921568626,32
3,48,11.74609375,0.016151685393258425,0.024509803921568627,16
3,49,11.98828125,0.015168539325842695,0.02215686274509804,20
3,50,12.23046875,0.012991573033707866,0.023529411764705882,16
3,51,12.47265625,0.009831460674157303,0.022549019607843137,16
3,52,12.71484375,0.010533707865168537,0.0196078431372549,24
3,53,12.95703125,0.009480337078651684,0.018137254901960782,16
3,54,13.19921875,0.007022471910112359,0.018382352941176468,16
3,55,13.44140625,0.007584269662921349,0.015098039215686273,20
3,56,13.68359375,0.0056179775280898875,0.015563725490196079,32
3,57,13.92578125,0.004213483146067416,0.014705882352941176,8
3,58,14.16796875,0.005149812734082397,0.015359477124183007,24
3,59,14.41015625,0.0035112359550561797,0.0125,16
3,60,14.65234375,0.0036867977528089887,0.012377450980392156,32
3,61,14.89453125,0.0030096308186195824,0.012184873949579832,28
3,62,15.13671875,0.0024578651685393258,0.012009803921568626,16
3,63,15.37890625,0.0028089887640449437,0.012745098039215686,8
4,0,0.12109375,,,0
4,1,0.36328125,,,0
4,2,0.60546875,0.0032258064516129032,0.0058823529411764705,4
4,3,0.84765625,,,0
4,4,1.08984375,,,0
4,5,1.33203125,,,0
4,6,1.57421875,0.0016129032258064516,0.012254901960784314,8
4,7,1.81640625,,,0
4,8,2.05859375,0.00967741935483871,0.0392156862745098,4
4,9,2.30078125,,,0
4,10,2.54296875,0.06451612903225806,0.10931372549019608,8
4,11,2.78515625,,,0
4,12,3.02734375,0.18064516129032257,0.18480392156862746,8
4,13,3.26953125,,,0
4,14,3.51171875,0.3483870967741936,0.33660130718954256,12
4,15,3.75390625,0.4080645161290323,0.4137254901960784,8
4,16,3.99609375,,,0
4,17,4.23828125,0.4266129032258065,0.5333333333333333,8
4,18,4.48046875,0.43790322580645163,0.521078431372549,8
4,19,4.72265625,0.41935483870967744,0.5465686274509803,8
4,20,4.96484375,0.4080645161290323,0.55,4
4,21,5.20703125,0.37419354838709673,0.5200980392156863,8
4,22,5.44921875,0.2879032258064516,0.47745098039215683,8
4,23,5.69140625,0.2907258064516129,0.41151960784313724,16
4,24,5.93359375,0.2314516129032258,0.3142156862745098,8
4,25,6.17578125,,,0
4,26,6.41796875,0.17774193548387096,0.21960784313725493,20
4,27,6.66015625,0.14516129032258063,0.17254901960784313,8
4,28,6.90234375,0.13225806451612904,0.1338235294117647,8
4,29,7.14453125,0.13064516129032255,0.1426470588235294,8
4,30,7.38671875,0.11129032258064517,0.10490196078431373,8
4,31,7.62890625,0.11975806451612903,0.09681372549019608,16
4,32,7.87109375,0.09193548387096775,0.08509803921568629,20
4,33,8.11328125,,,0
4,34,8.35546875,0.07741935483870968,0.0696078431372549,8
4,35,8.59765625,0.07768817204301075,0.07745098039215687,24
4,36,8.83984375,0.07137096774193548,0.0696078431372549,16
4,37,9.08203125,0.05591397849462365,0.06764705882352941,12
4,38,9.32421875,0.04838709677419355,0.07107843137254902,8
4,39,9.56640625,0.05860215053763441,0.08643790849673204,24
4,40,9.80859375,0.04233870967741936,0.06936274509803922,16
4,41,10.05078125,0.04032258064516129,0.06372549019607843,16
4,42,10.29296875,,,0
4,43,10.53515625,0.033179723502304144,0.06134453781512604,28
4,44,10.77734375,0.028629032258064513,0.04240196078431373,16
4,45,11.01953125,0.025,0.0392156862745098,16
4,46,11.26171875,0.023387096774193553,0.026960784313725488,8
4,47,11.50390625,0.01975806451612903,0.02818627450980392,32
4,48,11.74609375,0.016935483870967744,0.020833333333333332,16
4,49,11.98828125,0.016451612903225804,0.014901960784313726,20
4,50,12.23046875,0.01532258064516129,0.01911764705882353,16
4,51,12.47265625,0.0125,0.014705882352941176,16
4,52,12.71484375,0.012634408602150538,0.012908496732026145,24
4,53,12.95703125,0.010887096774193548,0.011029411764705881,16
4,54,13.19921875,0.009274193548387098,0.014705882352941176,16
4,55,13.44140625,0.008064516129032258,0.005098039215686275,20
4,56,13.68359375,0.0066532258064516125,0.009191176470588236,32
4,57,13.92578125,0.004838709677419355,0.00784313725490196,8
4,58,14.16796875,0.005376344086021505,0.008986928104575164,24
4,59,14.41015625,0.004435483870967742,0.003431372549019608,16
4,60,14.65234375,0.003629032258064516,0.005147058823529412,32
4,61,14.89453125,0.00391705069124424,0.004481792717086834,28
4,62,15.13671875,0.0028225806451612906,0.005147058823529412,16
4,63,15.37890625,0.0016129032258064516,0.006862745098039216,8
5,0,0.12109375,,,0
5,1,0.36328125,,,0
5,2,0.60546875,0.0025,0.03529411764705882,4
5,3,0.84765625,,,0
5,4,1.08984375,,,0
5,5,1.33203125,,,0
5,6,1.57421875,0.00625,0.04264705882352941,8
5,7,1.81640625,,,0
5,8,2.05859375,0.022500000000000003,0.07058823529411765,4
5,9,2.30078125,,,0
5,10,2.54296875,0.10375,0.14411764705882352,8
5,11,2.78515625,,,0
5,12,3.02734375,0.25,0.23284313725490197,8
5,13,3.26953125,,,0
5,14,3.51171875,0.48666666666666664,0.39477124183006534,12
5,15,3.75390625,0.5575,0.4715686274509804,8
5,16,3.99609375,,,0
5,17,4.23828125,0.54125,0.5838235294117647,8
5,18,4.48046875,0.67125,0.5740196078431372,8
5,19,4.72265625,0.5875,0.5946078431372549,8
5,20,4.96484375,0.5475,0.592156862745098,4
5,21,5.20703125,0.515,0.5691176470588235,8
5,22,5.44921875,0.43,0.5343137254901962,8
5,23,5.69140625,0.43,0.458578431372549,16
5,24,5.93359375,0.3425,0.36911764705882355,8
5,25,6.17578125,,,0
5,26,6.41796875,0.2665,0.26862745098039215,20
5,27,6.66015625,0.21,0.2392156862745098,8
5,28,6.90234375,0.19,0.19166666666666665,8
5,29,7.14453125,0.19999999999999998,0.18382352941176472,8
5,30,7.38671875,0.16,0.1593137254901961,8
5,31,7.62890625,0.155,0.153921568627451,16
5,32,7.87109375,0.13699999999999998,0.13764705882352943,20
5,33,8.11328125,,,0
5,34,8.35546875,0.12375,0.12009803921568626,8
5,35,8.59765625,0.12125000000000001,0.12483660130718954,24
5,36,8.83984375,0.10187500000000001,0.11348039215686274,16
5,37,9.08203125,0.08416666666666667,0.10751633986928101,12
5,38,9.32421875,0.07625,0.11078431372549019,8
5,39,9.56640625,0.08750000000000001,0.12026143790849673,24
5,40,9.80859375,0.06625,0.10196078431372549,16
5,41,10.05078125,0.058125,0.09656862745098038,16
5,42,10.29296875,,,0
5,43,10.53515625,0.052500000000000005,0.08627450980392158,28
5,44,10.77734375,0.045000000000000005,0.07181372549019607,16
5,45,11.01953125,0.040625,0.07009803921568628,16
5,46,11.26171875,0.03875,0.05882352941176471,8
5,47,11.50390625,0.029375000000000002,0.05563725490196078,32
5,48,11.74609375,0.02625,0.04901960784313725,16
5,49,11.98828125,0.026500000000000003,0.04490196078431373,20
5,50,12.23046875,0.021249999999999998,0.05196078431372549,16
5,51,12.47265625,0.016875,0.04264705882352941,16
5,52,12.71484375,0.018333333333333333,0.043300653594771234,24
5,53,12.95703125,0.01625,0.04338235294117647,16
5,54,13.19921875,0.013125000000000001,0.045588235294117645,16
5,55,13.44140625,0.012499999999999999,0.03549019607843137,20
5,56,13.68359375,0.009375000000000001,0.03872549019607843,32
5,57,13.92578125,0.00875,0.039705882352941174,8
5,58,14.16796875,0.00875,0.03937908496732026,24
5,59,14.41015625,0.005625,0.033823529411764704,16
5,60,14.65234375,0.0065625,0.03455882352941177,32
5,61,14.89453125,0.0064285714285714285,0.033473389355742296,28
5,62,15.13671875,0.005,0.03357843137254902,16
5,63,15.37890625,0.0025,0.03480392156862745,8
6,0,0.12109375,,,0
6,1,0.36328125,,,0
6,2,0.60546875,0.005813953488372093,0.00980392156862745,4
6,3,0.84765625,,,0
6,4,1.08984375,,,0
6,5,1.33203125,,,0
6,6,1.57421875,0.005813953488372093,0.02107843137254902,8
6,7,1.81640625,,,0
6,8,2.05859375,0.029069767441860465,0.06666666666666667,4
6,9,2.30078125,,,0
6,10,2.54296875,0.13468992248062014,0.18333333333333332,8
6,11,2.78515625,,,0
6,12,3.02734375,0.2567829457364341,0.2607843137254902,8
6,13,3.26953125,,,0
6,14,3.51171875,0.4050387596899225,0.3941176470588235,12
6,15,3.75390625,0.4263565891472868,0.4598039215686275,8
6,16,3.99609375,,,0
6,17,4.23828125,0.42344961240310075,0.5490196078431373,8
6,18,4.48046875,0.46705426356589147,0.5465686274509804,8
6,19,4.72265625,0.42829457364341084,0.5627450980392157,8
6,20,4.96484375,0.3624031007751938,0.5480392156862746,4
6,21,5.20703125,0.3934108527131783,0.5343137254901961,8
6,22,5.44921875,0.37112403100775193,0.5053921568627451,8
6,23,5.69140625,0.3192829457364341,0.43161764705882355,16
6,24,5.93359375,0.2955426356589147,0.3509803921568627,8
6,25,6.17578125,,,0
6,26,6.41796875,0.22015503875968992,0.2535294117647059,20
6,27,6.66015625,0.15406976744186046,0.23872549019607842,8
6,28,6.90234375,0.16085271317829458,0.18186274509803924,8
6,29,7.14453125,0.20445736434108525,0.16078431372549018,8
6,30,7.38671875,0.15891472868217055,0.15098039215686276,8
6,31,7.62890625,0.12306201550387598,0.14926470588235297,16
6,32,7.87109375,0.12674418604651164,0.13156862745098036,20
6,33,8.11328125,,,0
6,34,8.35546875,0.10368217054263566,0.11372549019607844,8
6,35,8.59765625,0.09948320413436691,0.11568627450980391,24
6,36,8.83984375,0.08866279069767444,0.10392156862745097,16
6,37,9.08203125,0.06912144702842375,0.09607843137254903,12
6,38,9.32421875,0.06976744186046512,0.10294117647058823,8
6,39,9.56640625,0.0642764857881137,0.0946078431372549,24
6,40,9.80859375,0.05184108527131783,0.08333333333333334,16
6,41,10.05078125,0.04263565891472869,0.06519607843137254,16
6,42,10.29296875,,,0
6,43,10.53515625,0.03931339977851606,0.05532212885154063,28
6,44,10.77734375,0.03391472868217054,0.043137254901960784,16
6,45,11.01953125,0.030523255813953487,0.03137254901960784,16
6,46,11.26171875,0.023255813953488372,0.038725490196078426,8
6,47,11.50390625,0.021802325581395346,0.023651960784313725,32
6,48,11.74609375,0.020348837209302324,0.013480392156862746,16
6,49,11.98828125,0.020155038759689926,0.01666666666666667,20
6,50,12.23046875,0.016957364341085274,0.013725490196078431,16
6,51,12.47265625,0.01065891472868217,0.01911764705882353,16
6,52,12.71484375,0.01453488372093023,0.013562091503267974,24
6,53,12.95703125,0.013081395348837208,0.013235294117647059,16
6,54,13.19921875,0.01065891472868217,0.011519607843137256,16
6,55,13.44140625,0.009689922480620155,0.011764705882352941,20
6,56,13.68359375,0.007994186046511628,0.010294117647058823,32
6,57,13.92578125,0.005813953488372093,0.00980392156862745,8
6,58,14.16796875,0.005813953488372093,0.011437908496732025,24
6,59,14.41015625,0.005329457364341085,0.006862745098039216,16
6,60,14.65234375,0.00436046511627907,0.006862745098039216,32
6,61,14.89453125,0.004152823920265781,0.005042016806722689,28
6,62,15.13671875,0.003391472868217054,0.006127450980392157,16
6,63,15.37890625,0.001937984496124031,0.006372549019607843,8
7,0,0.12109375,,,0
7,1,0.36328125,,,0
7,2,0.60546875,0.0033783783783783786,0.013725490196078431,4
7,3,0.84765625,,,0
7,4,1.08984375,,,0
7,5,1.33203125,,,0
7,6,1.57421875,0.006756756756756757,0.02696078431372549,8
7,7,1.81640625,,,0
7,8,2.05859375,0.043918918918918914,0.08529411764705883,4
7,9,2.30078125,,,0
7,10,2.54296875,0.14949324324324323,0.21470588235294116,8
7,11,2.78515625,,,0
7,12,3.02734375,0.3133445945945946,0.2715686274509804,8
7,13,3.26953125,,,0
7,14,3.51171875,0.4268018018018018,0.35000000000000003,12
7,15,3.75390625,0.4484797297297297,0.3911764705882353,8
7,16,3.99609375,,,0
7,17,4.23828125,0.370777027027027,0.4475490196078431,8
7,18,4.48046875,0.4239864864864865,0.4470588235294118,8
7,19,4.72265625,0.3910472972972973,0.4593137254901961,8
7,20,4.96484375,0.32263513513513514,0.4372549019607843,4
7,21,5.20703125,0.32179054054054057,0.43137254901960786,8
7,22,5.44921875,0.3716216216216216,0.4019607843137255,8
7,23,5.69140625,0.2766047297297297,0.35073529411764703,16
7,24,5.93359375,0.24239864864864868,0.2901960784313725,8
7,25,6.17578125,,,0
7,26,6.41796875,0.185472972972973,0.2107843137254902,20
7,27,6.66015625,0.17820945945945946,0.20147058823529412,8
7,28,6.90234375,0.16891891891891891,0.15980392156862747,8
7,29,7.14453125,0.16722972972972971,0.13725490196078433,8
7,30,7.38671875,0.1528716216216216,0.13039215686274508,8
7,31,7.62890625,0.10726351351351351,0.1161764705882353,16
7,32,7.87109375,0.12094594594594592,0.10862745098039214,20
7,33,8.11328125,,,0
7,34,8.35546875,0.10726351351351351,0.0985294117647059,8
7,35,8.59765625,0.0855855855855856,0.08545751633986927,24
7,36,8.83984375,0.07685810810810811,0.08602941176470588,16
7,37,9.08203125,0.06081081081081082,0.07777777777777779,12
7,38,9.32421875,0.05574324324324324,0.07647058823529412,8
7,39,9.56640625,0.057713963963963964,0.06584967320261438,24
7,40,9.80859375,0.04349662162162163,0.0678921568627451,16
7,41,10.05078125,0.03800675675675676,0.04534313725490196,16
7,42,10.29296875,,,0
7,43,10.53515625,0.03450772200772201,0.03977591036414566,28
7,44,10.77734375,0.028716216216216218,0.032843137254901955,16
7,45,11.01953125,0.025760135135135136,0.02107843137254902,16
7,46,11.26171875,0.01942567567567568,0.025490196078431372,8
7,47,11.50390625,0.01879222972972973,0.01752450980392157,32
7,48,11.74609375,0.016469594594594596,0.011519607843137256,16
7,49,11.98828125,0.015202702702702704,0.011372549019607842,20
7,50,12.23046875,0.014780405405405407,0.00857843137254902,16
7,51,12.47265625,0.008445945945945946,0.015931372549019607,16
7,52,12.71484375,0.011542792792792793,0.009640522875816994,24
7,53,12.95703125,0.010135135135135136,0.008088235294117646,16
7,54,13.19921875,0.00971283783783784,0.005147058823529412,16
7,55,13.44140625,0.008783783783783783,0.006666666666666666,20
7,56,13.68359375,0.0073902027027027035,0.0058823529411764705,32
7,57,13.92578125,0.007601351351351352,0.006862745098039216,8
7,58,14.16796875,0.0053490990990991,0.006209150326797385,24
7,59,14.41015625,0.005489864864864865,0.002696078431372549,16
7,60,14.65234375,0.004222972972972973,0.0029411764705882353,32
7,61,14.89453125,0.002895752895752896,0.0028011204481792717,28
7,62,15.13671875,0.002533783783783784,0.0022058823529411764,16
7,63,15.37890625,0.0008445945945945946,0.00196078431372549,8
8,0,0.12109375,,,0
8,1,0.36328125,,,0
8,2,0.60546875,0.005639097744360902,0.006862745098039216,4
8,3,0.84765625,,,0
8,4,1.08984375,,,0
8,5,1.33203125,,,0
8,6,1.57421875,0.006578947368421052,0.016176470588235292,8
8,7,1.81640625,,,0
8,8,2.05859375,0.018796992481203006,0.055882352941176466,4
8,9,2.30078125,,,0
8,10,2.54296875,0.13909774436090225,0.16764705882352943,8
8,11,2.78515625,,,0
8,12,3.02734375,0.287593984962406,0.22843137254901963,8
8,13,3.26953125,,,0
8,14,3.51171875,0.48182957393483705,0.31993464052287585,12
8,15,3.75390625,0.519736842105263,0.36078431372549025,8
8,16,3.99609375,,,0
