frame_index,azimuthal_bin,theta_radians,theta_degrees,ground_truth_azimuthal_profile,reconstruction_azimuthal_profile,pixel_count,annulus_inner_pixels,annulus_outer_pixels
0,28,2.4870941840919194,142.5,0.3215130023640662,0.26143790849673204,3,5.62890625,9.62890625
0,29,2.574360646691636,147.49999999999997,0.4491725768321513,0.28104575163398693,3,5.62890625,9.62890625
0,30,2.6616271092913526,152.5,0.49408983451536637,0.38169934640522873,3,5.62890625,9.62890625
0,31,2.748893571891069,157.5,0.4468085106382979,0.30980392156862746,3,5.62890625,9.62890625
0,32,2.8361600344907854,162.5,0.4609929078014184,0.32418300653594767,3,5.62890625,9.62890625
0,33,2.9234264970905017,167.5,0.557919621749409,0.35032679738562095,3,5.62890625,9.62890625
0,34,3.0106929596902186,172.5,0.6028368794326241,0.5686274509803921,1,5.62890625,9.62890625
0,35,3.097959422289935,177.5,0.6329787234042553,0.4196078431372549,4,5.62890625,9.62890625
0,36,3.1852258848896513,182.5,0.6755319148936171,0.4794117647058823,4,5.62890625,9.62890625
0,37,3.2724923474893677,187.5,0.5673758865248227,0.7137254901960784,1,5.62890625,9.62890625
0,38,3.359758810089084,192.49999999999997,0.6973995271867612,0.5686274509803922,3,5.62890625,9.62890625
0,39,3.447025272688801,197.5,0.5177304964539008,0.6143790849673202,3,5.62890625,9.62890625
0,40,3.5342917352885173,202.5,0.6855791962174941,0.657516339869281,3,5.62890625,9.62890625
0,41,3.6215581978882336,207.5,0.6359338061465721,0.8457516339869281,3,5.62890625,9.62890625
0,42,3.70882466048795,212.5,0.640661938534279,0.7437908496732026,3,5.62890625,9.62890625
0,43,3.796091123087667,217.5,0.5366430260047281,0.6601307189542484,3,5.62890625,9.62890625
0,44,3.883357585687383,222.5,0.5815602836879432,0.8901960784313725,1,5.62890625,9.62890625
0,45,3.9706240482870996,227.5,0.599290780141844,0.738235294117647,4,5.62890625,9.62890625
0,46,4.057890510886816,232.5,0.5082742316784871,0.5516339869281045,3,5.62890625,9.62890625
0,47,4.145156973486532,237.49999999999997,0.5697399527186762,0.6156862745098038,3,5.62890625,9.62890625
0,48,4.232423436086249,242.49999999999997,0.5768321513002364,0.5241830065359477,3,5.62890625,9.62890625
0,49,4.319689898685965,247.49999999999997,0.5011820330969267,0.46013071895424834,3,5.62890625,9.62890625
0,50,4.4069563612856815,252.49999999999997,0.458628841607565,0.40915032679738567,3,5.62890625,9.62890625
0,51,4.494222823885399,257.5,0.6359338061465721,0.4274509803921569,3,5.62890625,9.62890625
0,52,4.581489286485115,262.5,0.2553191489361702,0.26666666666666666,1,5.62890625,9.62890625
0,53,4.6687557490848315,267.5,0.47340425531914887,0.3696078431372549,4,5.62890625,9.62890625
0,54,4.756022211684548,272.5,0.3953900709219858,0.3588235294117647,4,5.62890625,9.62890625
0,55,4.843288674284264,277.5,0.22695035460992907,0.2196078431372549,1,5.62890625,9.62890625
0,56,4.930555136883981,282.5,0.3806146572104019,0.3934640522875817,3,5.62890625,9.62890625
0,57,5.017821599483697,287.5,0.309692671394799,0.34640522875817,3,5.62890625,9.62890625
0,58,5.105088062083413,292.5,0.2765957446808511,0.3542483660130719,3,5.62890625,9.62890625
0,59,5.192354524683131,297.5,0.3617021276595745,0.37254901960784315,3,5.62890625,9.62890625
0,60,5.279620987282847,302.5,0.34278959810874704,0.3986928104575163,3,5.62890625,9.62890625
0,61,5.366887449882563,307.5,0.2434988179669031,0.3032679738562091,3,5.62890625,9.62890625
0,62,5.45415391248228,312.5,0.2978723404255319,0.4,1,5.62890625,9.62890625
