label,i,j,relative_distance,stage,prior_weight
pairwise_delta_difference,14,76,0.798447218324331,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,14,77,0.2872801306858004,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,14,78,0.4308501150008467,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,14,79,0.5618768250039889,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,14,80,0.6492639330264494,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,14,81,0.7042642336682089,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,14,82,0.7461014194290321,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,14,83,0.7778486033987143,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,14,84,0.31213025385999266,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,14,85,0.4486361616680824,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,14,86,0.5772624830796337,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,14,87,0.6547171016179107,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,14,88,0.7108565328783364,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,14,89,0.7517636944762394,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,14,90,0.33618534206218187,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,14,91,0.47063426141232384,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,14,92,0.5837275500829704,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,14,93,0.6626619159739523,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,14,94,0.7174476867365076,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,14,95,0.3604132421397991,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,14,96,0.4791930376605986,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,14,97,0.5936793374133489,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,14,98,0.6704875763405541,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,14,99,0.38009582082334786,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,14,100,0.48825269461624354,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,14,101,0.6003296700135436,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,14,102,0.39923694305378044,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,14,103,0.5071581901075221,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,14,104,0.41739476310255863,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,16,0.20441338887241686,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,17,0.3456897350490852,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,18,0.4375371751789888,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,19,0.5091886789434965,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,20,0.5648136516035029,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,21,0.6091116349553023,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,22,0.6456326164254027,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,23,0.6769693484715115,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,24,0.7013139288681006,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,25,0.7230628365282115,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,26,0.7419675289875127,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,27,0.3498177464021306,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,28,0.0778663409540183,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,29,0.2311446565086736,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,30,0.3546289827979366,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,31,0.44802342897106723,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,32,0.5182327150185942,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,33,0.5726556199940679,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,34,0.6165707329934381,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,35,0.653568025893794,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,36,0.6818652712227231,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,37,0.7068338538377615,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,38,0.7282967033469792,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,39,0.3416395956234002,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,40,0.14207509577507677,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,41,0.2605892525705546,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,42,0.3776397397682814,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,43,0.46539179302234485,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,44,0.5319842998529106,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,45,0.5846558305735519,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,46,0.6282319034436064,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,47,0.6610429775432229,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,48,0.6896357535186175,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,49,0.7139377144576692,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,50,0.34196955590962475,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,51,0.18811326574889126,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,52,0.2885209886032444,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,53,0.39623805117460625,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,54,0.47919314277853753,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,55,0.5438484927523495,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,56,0.5963256936640507,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,57,0.6351462308778811,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,58,0.6684946184863707,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,59,0.6964625905389951,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,60,0.39110449623432175,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,61,0.22218393346731663,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,62,0.30659835742137104,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,63,0.40775669872140063,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,64,0.4890704805747645,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,65,0.5541924477760716,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,66,0.6014619892562002,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,67,0.6413834029635205,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,68,0.674328350256423,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,69,0.3945610109366578,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,70,0.2536869678282661,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,71,0.33211892875957544,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,72,0.42771741458555285,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,73,0.507143372544585,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,74,0.5643068472920125,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,75,0.6119026897643165,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,76,0.650579998885389,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,77,0.4100189716295915,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,78,0.27998073779781707,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,79,0.3537862269554719,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,80,0.44699013519715,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,81,0.5168235157636828,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,82,0.5746579524330843,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,83,0.6209737011558387,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,84,0.4257133205244522,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,85,0.30666602086187716,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,86,0.3786500347936486,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,87,0.45935586011754465,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,88,0.5294011653515813,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,89,0.5853374371317372,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,90,0.4387340501497834,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,91,0.33204605559711237,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,92,0.39437507834822444,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,93,0.4743854092347003,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,94,0.5417438313067762,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,95,0.445111472580726,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,96,0.35371940387771733,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,97,0.41297304631026266,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,98,0.4890406773325639,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,99,0.4810563786113205,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,100,0.37495906174877547,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,101,0.4282436650093843,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,102,0.4848624846843107,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,103,0.39468554503855025,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,15,104,0.49708958617462845,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,17,0.15319277471105766,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,18,0.2575399178256316,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,19,0.34187940788266086,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,20,0.4092153782375509,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,21,0.4640317619673001,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,22,0.5100678101903299,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,23,0.5501822066806608,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,24,0.5817488058598625,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,25,0.6102631116669328,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,26,0.6352799556378398,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,27,0.5129239377985472,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,28,0.20824580394824377,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,29,0.07020330115608828,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,30,0.17047054082448576,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,31,0.2730199188969831,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,32,0.35473067216279963,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,33,0.42022073715243113,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,34,0.4744127185322298,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,35,0.5209794187100508,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,36,0.5571632749153111,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,37,0.5895178103793304,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,38,0.6176375318266002,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,39,0.49660531404988695,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,40,0.20673303030397064,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,41,0.1259216936542133,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,42,0.20703028290832573,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,43,0.29859409597690234,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,44,0.3744493075988049,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,45,0.4371809236653861,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,46,0.49063439282750376,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,47,0.5317570353820801,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,48,0.5682113978436669,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,49,0.5996242982084725,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,50,0.488027564799905,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,51,0.24325290901254992,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,52,0.17499202994204227,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,53,0.2402825210732112,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,54,0.32156582194308253,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,55,0.39310061510194283,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,56,0.454559369778516,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,57,0.5016206003581618,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,58,0.5430615041521438,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,59,0.5784752740434048,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,60,0.5290197430062368,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,61,0.2780787058049235,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,62,0.21186425108396528,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,63,0.2646966166588922,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,64,0.33989778045809366,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,65,0.40986177205456736,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,66,0.46415855773824116,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,67,0.5119005878067248,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,68,0.5524131951273847,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,69,0.5264164488943643,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,70,0.29644631697633883,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,71,0.24360562930407476,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,72,0.29365179899059196,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,73,0.365454968050236,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,74,0.4257360565628176,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,75,0.4796900398795626,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,76,0.5254952024604025,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,77,0.5362690772996321,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,78,0.3184431960797213,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,79,0.27229330272763835,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,80,0.32065142425906906,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,81,0.3820046791704686,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,82,0.44173236432005203,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,83,0.49349335039564807,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,84,0.5463988029258774,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,85,0.3395870190808946,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,86,0.30032734535433026,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,87,0.3413502068858975,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,88,0.4011119591319998,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,89,0.4578176067897554,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,90,0.5538886362865432,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,91,0.35613986611293563,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,92,0.32399306224154045,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,93,0.36316713969242853,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,94,0.41936938874864493,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,95,0.5540696559115641,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,96,0.3806458856554088,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,97,0.3477221118024949,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,98,0.3840129316891467,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,99,0.5872192873820865,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,100,0.40435838038829613,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,101,0.36952810635795774,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,102,0.5861266603307659,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,103,0.41774501278165177,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,16,104,0.5942351742194046,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,18,0.10922167078680897,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,19,0.2001791199959001,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,20,0.2744867646998667,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,21,0.33615299394530956,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,22,0.3887723416038353,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,23,0.43525474544946646,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,24,0.4722623620861599,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,25,0.5060223922883504,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,26,0.5358963986713321,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,27,0.6155250234407846,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,28,0.3441594514842072,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,29,0.14643912041402535,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,30,0.05818576712321557,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,31,0.13225825083579495,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,32,0.21704002886815288,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,33,0.2884731000412712,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,34,0.3491391964485481,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,35,0.402255612317281,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,36,0.44414005568935916,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,37,0.482043851806714,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,38,0.5153224870428532,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,39,0.5985990851987234,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,40,0.32555310037837926,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,41,0.1642822439181611,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,42,0.10973650082107819,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,43,0.1689974403742938,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,44,0.24336158595738683,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,45,0.31030388018464955,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,46,0.369527534313208,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,47,0.4161532676646637,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,48,0.4581855172263983,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,49,0.4948877361578727,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,50,0.585379192487226,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,51,0.34553836043633185,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,52,0.19567737568520352,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,53,0.1570795620576711,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,54,0.20398254393639106,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,55,0.26994072001143143,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,56,0.33363455065001735,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,57,0.3848824790657458,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,58,0.43133714512476123,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,59,0.4718425647788524,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,60,0.6192822104435248,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,61,0.37236996541017325,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,62,0.23240849791526247,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,63,0.19656537340441305,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,64,0.23472507170845286,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,65,0.29529429903663384,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,66,0.34952720558353995,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,67,0.40029203508542843,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,68,0.44496223099805604,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,69,0.6150673810523668,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,70,0.3817258034207556,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,71,0.25731682546980694,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,72,0.2307951620771712,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,73,0.26785755767428787,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,74,0.3184389206158329,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,75,0.37100176625870473,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,76,0.4188810707568594,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,77,0.6221219785543709,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,78,0.397740953137802,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,79,0.2830543187756083,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,80,0.26178481083165617,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,81,0.29267234092564554,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,82,0.34105705064454706,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,83,0.3903126872952032,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,84,0.6295772399065247,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,85,0.4126814388179895,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,86,0.30601539131893174,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,87,0.28926806004773165,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,88,0.31832873152194685,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,89,0.363073137288364,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,90,0.6344882729539576,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,91,0.42211823576825847,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,92,0.3312137400471323,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,93,0.3150916794071232,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,94,0.34201240939261734,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,95,0.6326151295341815,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,96,0.44435911418718155,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,97,0.3543386065025372,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,98,0.3394879172840682,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,99,0.6616829700919521,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,100,0.4660112180518504,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,101,0.3776435080181033,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,102,0.6590052466875235,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,103,0.47432980036273414,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,17,104,0.6649630305524669,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,18,19,0.09365433570989178,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,18,20,0.17140384583140916,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,18,21,0.23687742000353745,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,18,22,0.2934441826841072,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,18,23,0.3439475999826968,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,18,24,0.38452169905676753,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,18,25,0.4218270317307253,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,18,26,0.4550669698536969,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,18,27,0.6780122838045648,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,18,28,0.43492881626648283,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,18,29,0.24526712419963267,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,18,30,0.11530030490222856,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,18,31,0.05414592458706094,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,18,32,0.11700746661911998,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,18,33,0.18879066954402038,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,18,34,0.2524011647121944,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,18,35,0.30919234377394184,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,18,36,0.3545598465788998,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,18,37,0.39603934530876883,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,18,38,0.43276849514219456,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,18,39,0.6620890235682201,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,18,40,0.4130241878939086,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,18,41,0.24787121837059437,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,18,42,0.1317781930729982,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,18,43,0.10210451566397252,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,18,44,0.1521778558974615,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,18,45,0.21599096360281408,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,18,46,0.2767599994643959,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,18,47,0.32604289787363283,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,18,48,0.3712656642133061,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,18,49,0.41125589080898245,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,18,50,0.6479561690079615,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,18,51,0.42514928338499747,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,18,52,0.26287811146544665,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,18,53,0.16501609821439958,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,18,54,0.14669282365513994,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,18,55,0.18784244089102345,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,18,56,0.24551796181302,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,18,57,0.2966392856869265,01_spatial_tv_prior_init,0.05
pairwise_delta_difference,18,58,0.34493079450486896,01_spatial_tv_prior_init,0.05
