frame_index,radial_bin,radius_pixels,ground_truth_radial_profile,reconstruction_radial_profile,pixel_count
3,45,11.01953125,0.020365168539325844,0.03700980392156863,16
3,46,11.26171875,0.01896067415730337,0.01911764705882353,8
3,47,11.50390625,0.01720505617977528,0.02340686274509804,32
3,48,11.74609375,0.016151685393258425,0.020833333333333336,16
3,49,11.98828125,0.015168539325842695,0.01647058823529412,20
3,50,12.23046875,0.012991573033707866,0.01838235294117647,16
3,51,12.47265625,0.009831460674157303,0.01519607843137255,16
3,52,12.71484375,0.010533707865168537,0.013888888888888888,24
3,53,12.95703125,0.009480337078651684,0.013480392156862746,16
3,54,13.19921875,0.007022471910112359,0.012745098039215686,16
3,55,13.44140625,0.007584269662921349,0.008431372549019609,20
3,56,13.68359375,0.0056179775280898875,0.009313725490196078,32
3,57,13.92578125,0.004213483146067416,0.00980392156862745,8
3,58,14.16796875,0.005149812734082397,0.008986928104575164,24
3,59,14.41015625,0.0035112359550561797,0.006127450980392157,16
3,60,14.65234375,0.0036867977528089887,0.006372549019607843,32
3,61,14.89453125,0.0030096308186195824,0.005882352941176471,28
3,62,15.13671875,0.0024578651685393258,0.006127450980392157,16
3,63,15.37890625,0.0028089887640449437,0.006372549019607843,8
4,0,0.12109375,,,0
4,1,0.36328125,,,0
4,2,0.60546875,0.0032258064516129032,0.0029411764705882353,4
4,3,0.84765625,,,0
4,4,1.08984375,,,0
4,5,1.33203125,,,0
4,6,1.57421875,0.0016129032258064516,0.010784313725490196,8
4,7,1.81640625,,,0
4,8,2.05859375,0.00967741935483871,0.044117647058823525,4
4,9,2.30078125,,,0
4,10,2.54296875,0.06451612903225806,0.1357843137254902,8
4,11,2.78515625,,,0
4,12,3.02734375,0.18064516129032257,0.225,8
4,13,3.26953125,,,0
4,14,3.51171875,0.3483870967741936,0.35522875816993466,12
4,15,3.75390625,0.4080645161290323,0.403921568627451,8
4,16,3.99609375,,,0
4,17,4.23828125,0.4266129032258065,0.4647058823529412,8
4,18,4.48046875,0.43790322580645163,0.44166666666666665,8
4,19,4.72265625,0.41935483870967744,0.4715686274509804,8
4,20,4.96484375,0.4080645161290323,0.5,4
4,21,5.20703125,0.37419354838709673,0.486764705882353,8
4,22,5.44921875,0.2879032258064516,0.375,8
4,23,5.69140625,0.2907258064516129,0.39975490196078434,16
4,24,5.93359375,0.2314516129032258,0.3465686274509804,8
4,25,6.17578125,,,0
4,26,6.41796875,0.17774193548387096,0.22725490196078435,20
4,27,6.66015625,0.14516129032258063,0.225,8
4,28,6.90234375,0.13225806451612904,0.17598039215686273,8
4,29,7.14453125,0.13064516129032255,0.14558823529411766,8
4,30,7.38671875,0.11129032258064517,0.12254901960784315,8
4,31,7.62890625,0.11975806451612903,0.12941176470588234,16
4,32,7.87109375,0.09193548387096775,0.09470588235294118,20
4,33,8.11328125,,,0
4,34,8.35546875,0.07741935483870968,0.07745098039215687,8
4,35,8.59765625,0.07768817204301075,0.07908496732026143,24
4,36,8.83984375,0.07137096774193548,0.06936274509803922,16
4,37,9.08203125,0.05591397849462365,0.06013071895424837,12
4,38,9.32421875,0.04838709677419355,0.049509803921568625,8
4,39,9.56640625,0.05860215053763441,0.06584967320261438,24
4,40,9.80859375,0.04233870967741936,0.05220588235294117,16
4,41,10.05078125,0.04032258064516129,0.049019607843137254,16
4,42,10.29296875,,,0
4,43,10.53515625,0.033179723502304144,0.042717086834733894,28
4,44,10.77734375,0.028629032258064513,0.03014705882352941,16
4,45,11.01953125,0.025,0.029411764705882353,16
4,46,11.26171875,0.023387096774193553,0.011274509803921568,8
4,47,11.50390625,0.01975806451612903,0.022303921568627448,32
4,48,11.74609375,0.016935483870967744,0.018627450980392157,16
4,49,11.98828125,0.016451612903225804,0.01196078431372549,20
4,50,12.23046875,0.01532258064516129,0.013725490196078431,16
4,51,12.47265625,0.0125,0.022549019607843137,16
4,52,12.71484375,0.012634408602150538,0.012091503267973857,24
4,53,12.95703125,0.010887096774193548,0.011029411764705881,16
4,54,13.19921875,0.009274193548387098,0.009558823529411765,16
4,55,13.44140625,0.008064516129032258,0.0058823529411764705,20
4,56,13.68359375,0.0066532258064516125,0.007475490196078431,32
4,57,13.92578125,0.004838709677419355,0.009313725490196078,8
4,58,14.16796875,0.005376344086021505,0.005555555555555556,24
4,59,14.41015625,0.004435483870967742,0.0022058823529411764,16
4,60,14.65234375,0.003629032258064516,0.0029411764705882353,32
4,61,14.89453125,0.00391705069124424,0.001680672268907563,28
4,62,15.13671875,0.0028225806451612906,0.00196078431372549,16
4,63,15.37890625,0.0016129032258064516,0.0014705882352941176,8
5,0,0.12109375,,,0
5,1,0.36328125,,,0
5,2,0.60546875,0.0025,0.041176470588235294,4
5,3,0.84765625,,,0
5,4,1.08984375,,,0
5,5,1.33203125,,,0
5,6,1.57421875,0.00625,0.04803921568627451,8
5,7,1.81640625,,,0
5,8,2.05859375,0.022500000000000003,0.08333333333333333,4
5,9,2.30078125,,,0
5,10,2.54296875,0.10375,0.19411764705882353,8
5,11,2.78515625,,,0
5,12,3.02734375,0.25,0.3058823529411765,8
5,13,3.26953125,,,0
5,14,3.51171875,0.48666666666666664,0.4679738562091503,12
5,15,3.75390625,0.5575,0.5186274509803922,8
5,16,3.99609375,,,0
5,17,4.23828125,0.54125,0.5808823529411765,8
5,18,4.48046875,0.67125,0.5901960784313726,8
5,19,4.72265625,0.5875,0.6063725490196079,8
5,20,4.96484375,0.5475,0.5990196078431372,4
5,21,5.20703125,0.515,0.6049019607843137,8
5,22,5.44921875,0.43,0.5264705882352941,8
5,23,5.69140625,0.43,0.5117647058823529,16
5,24,5.93359375,0.3425,0.453921568627451,8
5,25,6.17578125,,,0
5,26,6.41796875,0.2665,0.31686274509803924,20
5,27,6.66015625,0.21,0.3348039215686275,8
5,28,6.90234375,0.19,0.2593137254901961,8
5,29,7.14453125,0.19999999999999998,0.20147058823529412,8
5,30,7.38671875,0.16,0.18921568627450983,8
5,31,7.62890625,0.155,0.216421568627451,16
5,32,7.87109375,0.13699999999999998,0.15588235294117653,20
5,33,8.11328125,,,0
5,34,8.35546875,0.12375,0.13480392156862744,8
5,35,8.59765625,0.12125000000000001,0.144281045751634,24
5,36,8.83984375,0.10187500000000001,0.12573529411764706,16
5,37,9.08203125,0.08416666666666667,0.11666666666666665,12
5,38,9.32421875,0.07625,0.10882352941176471,8
5,39,9.56640625,0.08750000000000001,0.12401960784313726,24
5,40,9.80859375,0.06625,0.10882352941176471,16
5,41,10.05078125,0.058125,0.09877450980392156,16
5,42,10.29296875,,,0
5,43,10.53515625,0.052500000000000005,0.09607843137254903,28
5,44,10.77734375,0.045000000000000005,0.07990196078431373,16
5,45,11.01953125,0.040625,0.07328431372549019,16
5,46,11.26171875,0.03875,0.059803921568627454,8
5,47,11.50390625,0.029375000000000002,0.06899509803921569,32
5,48,11.74609375,0.02625,0.061764705882352944,16
5,49,11.98828125,0.026500000000000003,0.055686274509803915,20
5,50,12.23046875,0.021249999999999998,0.055392156862745096,16
5,51,12.47265625,0.016875,0.07009803921568628,16
5,52,12.71484375,0.018333333333333333,0.055392156862745096,24
5,53,12.95703125,0.01625,0.0536764705882353,16
5,54,13.19921875,0.013125000000000001,0.050490196078431374,16
5,55,13.44140625,0.012499999999999999,0.05058823529411764,20
5,56,13.68359375,0.009375000000000001,0.05036764705882353,32
5,57,13.92578125,0.00875,0.05196078431372549,8
5,58,14.16796875,0.00875,0.048039215686274506,24
5,59,14.41015625,0.005625,0.045098039215686274,16
5,60,14.65234375,0.0065625,0.045343137254901966,32
5,61,14.89453125,0.0064285714285714285,0.0446778711484594,28
5,62,15.13671875,0.005,0.044117647058823525,16
5,63,15.37890625,0.0025,0.043137254901960784,8
6,0,0.12109375,,,0
6,1,0.36328125,,,0
6,2,0.60546875,0.005813953488372093,0.013725490196078431,4
6,3,0.84765625,,,0
6,4,1.08984375,,,0
6,5,1.33203125,,,0
6,6,1.57421875,0.005813953488372093,0.023529411764705882,8
6,7,1.81640625,,,0
6,8,2.05859375,0.029069767441860465,0.07549019607843138,4
6,9,2.30078125,,,0
6,10,2.54296875,0.13468992248062014,0.20637254901960786,8
6,11,2.78515625,,,0
6,12,3.02734375,0.2567829457364341,0.2901960784313725,8
6,13,3.26953125,,,0
6,14,3.51171875,0.4050387596899225,0.4029411764705882,12
6,15,3.75390625,0.4263565891472868,0.4294117647058824,8
6,16,3.99609375,,,0
6,17,4.23828125,0.42344961240310075,0.46372549019607845,8
6,18,4.48046875,0.46705426356589147,0.4877450980392157,8
6,19,4.72265625,0.42829457364341084,0.48970588235294116,8
6,20,4.96484375,0.3624031007751938,0.44313725490196076,4
6,21,5.20703125,0.3934108527131783,0.4632352941176471,8
6,22,5.44921875,0.37112403100775193,0.42892156862745096,8
6,23,5.69140625,0.3192829457364341,0.38848039215686275,16
6,24,5.93359375,0.2955426356589147,0.34558823529411764,8
6,25,6.17578125,,,0
6,26,6.41796875,0.22015503875968992,0.23509803921568628,20
6,27,6.66015625,0.15406976744186046,0.26715686274509803,8
6,28,6.90234375,0.16085271317829458,0.19901960784313727,8
6,29,7.14453125,0.20445736434108525,0.13529411764705884,8
6,30,7.38671875,0.15891472868217055,0.13627450980392156,8
6,31,7.62890625,0.12306201550387598,0.16519607843137257,16
6,32,7.87109375,0.12674418604651164,0.1149019607843137,20
6,33,8.11328125,,,0
6,34,8.35546875,0.10368217054263566,0.10147058823529412,8
6,35,8.59765625,0.09948320413436691,0.10555555555555556,24
6,36,8.83984375,0.08866279069767444,0.09436274509803921,16
6,37,9.08203125,0.06912144702842375,0.09052287581699346,12
6,38,9.32421875,0.06976744186046512,0.09411764705882353,8
6,39,9.56640625,0.0642764857881137,0.08366013071895424,24
6,40,9.80859375,0.05184108527131783,0.08259803921568627,16
6,41,10.05078125,0.04263565891472869,0.07303921568627451,16
6,42,10.29296875,,,0
6,43,10.53515625,0.03931339977851606,0.05406162464985994,28
6,44,10.77734375,0.03391472868217054,0.04828431372549019,16
6,45,11.01953125,0.030523255813953487,0.039705882352941174,16
6,46,11.26171875,0.023255813953488372,0.04019607843137255,8
6,47,11.50390625,0.021802325581395346,0.027083333333333334,32
6,48,11.74609375,0.020348837209302324,0.0196078431372549,16
6,49,11.98828125,0.020155038759689926,0.0203921568627451,20
6,50,12.23046875,0.016957364341085274,0.017892156862745097,16
6,51,12.47265625,0.01065891472868217,0.01642156862745098,16
6,52,12.71484375,0.01453488372093023,0.015032679738562092,24
6,53,12.95703125,0.013081395348837208,0.013480392156862746,16
6,54,13.19921875,0.01065891472868217,0.011764705882352941,16
6,55,13.44140625,0.009689922480620155,0.010980392156862745,20
6,56,13.68359375,0.007994186046511628,0.009068627450980391,32
6,57,13.92578125,0.005813953488372093,0.008823529411764706,8
6,58,14.16796875,0.005813953488372093,0.00980392156862745,24
6,59,14.41015625,0.005329457364341085,0.007352941176470588,16
6,60,14.65234375,0.00436046511627907,0.006617647058823529,32
6,61,14.89453125,0.004152823920265781,0.006722689075630253,28
6,62,15.13671875,0.003391472868217054,0.0058823529411764705,16
6,63,15.37890625,0.001937984496124031,0.0058823529411764705,8
7,0,0.12109375,,,0
7,1,0.36328125,,,0
7,2,0.60546875,0.0033783783783783786,0.00980392156862745,4
7,3,0.84765625,,,0
7,4,1.08984375,,,0
7,5,1.33203125,,,0
7,6,1.57421875,0.006756756756756757,0.021568627450980392,8
7,7,1.81640625,,,0
7,8,2.05859375,0.043918918918918914,0.08039215686274509,4
7,9,2.30078125,,,0
7,10,2.54296875,0.14949324324324323,0.22598039215686275,8
7,11,2.78515625,,,0
7,12,3.02734375,0.3133445945945946,0.296078431372549,8
7,13,3.26953125,,,0
7,14,3.51171875,0.4268018018018018,0.3823529411764706,12
7,15,3.75390625,0.4484797297297297,0.4,8
7,16,3.99609375,,,0
7,17,4.23828125,0.370777027027027,0.42058823529411765,8
7,18,4.48046875,0.4239864864864865,0.4387254901960784,8
7,19,4.72265625,0.3910472972972973,0.4372549019607843,8
7,20,4.96484375,0.32263513513513514,0.3892156862745098,4
7,21,5.20703125,0.32179054054054057,0.40637254901960784,8
7,22,5.44921875,0.3716216216216216,0.3813725490196078,8
7,23,5.69140625,0.2766047297297297,0.34044117647058825,16
7,24,5.93359375,0.24239864864864868,0.3009803921568628,8
7,25,6.17578125,,,0
7,26,6.41796875,0.185472972972973,0.20450980392156864,20
7,27,6.66015625,0.17820945945945946,0.23431372549019608,8
7,28,6.90234375,0.16891891891891891,0.17549019607843136,8
7,29,7.14453125,0.16722972972972971,0.11225490196078432,8
7,30,7.38671875,0.1528716216216216,0.11519607843137256,8
7,31,7.62890625,0.10726351351351351,0.1428921568627451,16
7,32,7.87109375,0.12094594594594592,0.09490196078431373,20
7,33,8.11328125,,,0
7,34,8.35546875,0.10726351351351351,0.08529411764705883,8
7,35,8.59765625,0.0855855855855856,0.08480392156862744,24
7,36,8.83984375,0.07685810810810811,0.07647058823529412,16
7,37,9.08203125,0.06081081081081082,0.07091503267973856,12
7,38,9.32421875,0.05574324324324324,0.0696078431372549,8
7,39,9.56640625,0.057713963963963964,0.06258169934640523,24
7,40,9.80859375,0.04349662162162163,0.06078431372549019,16
7,41,10.05078125,0.03800675675675676,0.05784313725490196,16
7,42,10.29296875,,,0
7,43,10.53515625,0.03450772200772201,0.03753501400560224,28
7,44,10.77734375,0.028716216216216218,0.035784313725490194,16
7,45,11.01953125,0.025760135135135136,0.03259803921568628,16
7,46,11.26171875,0.01942567567567568,0.027450980392156862,8
7,47,11.50390625,0.01879222972972973,0.01911764705882353,32
7,48,11.74609375,0.016469594594594596,0.014215686274509804,16
7,49,11.98828125,0.015202702702702704,0.014313725490196078,20
7,50,12.23046875,0.014780405405405407,0.013725490196078431,16
7,51,12.47265625,0.008445945945945946,0.008088235294117646,16
7,52,12.71484375,0.011542792792792793,0.009967320261437908,24
7,53,12.95703125,0.010135135135135136,0.00857843137254902,16
7,54,13.19921875,0.00971283783783784,0.00784313725490196,16
7,55,13.44140625,0.008783783783783783,0.005686274509803921,20
7,56,13.68359375,0.0073902027027027035,0.004779411764705883,32
7,57,13.92578125,0.007601351351351352,0.00392156862745098,8
7,58,14.16796875,0.0053490990990991,0.004901960784313725,24
7,59,14.41015625,0.005489864864864865,0.0014705882352941176,16
7,60,14.65234375,0.004222972972972973,0.000980392156862745,32
7,61,14.89453125,0.002895752895752896,0.0011204481792717086,28
7,62,15.13671875,0.002533783783783784,0.000980392156862745,16
7,63,15.37890625,0.0008445945945945946,0.000980392156862745,8
8,0,0.12109375,,,0
8,1,0.36328125,,,0
8,2,0.60546875,0.005639097744360902,0.0058823529411764705,4
8,3,0.84765625,,,0
8,4,1.08984375,,,0
8,5,1.33203125,,,0
8,6,1.57421875,0.006578947368421052,0.016666666666666666,8
8,7,1.81640625,,,0
8,8,2.05859375,0.018796992481203006,0.06470588235294117,4
8,9,2.30078125,,,0
8,10,2.54296875,0.13909774436090225,0.2,8
8,11,2.78515625,,,0
8,12,3.02734375,0.287593984962406,0.27009803921568626,8
8,13,3.26953125,,,0
8,14,3.51171875,0.48182957393483705,0.3568627450980392,12
8,15,3.75390625,0.519736842105263,0.375,8
8,16,3.99609375,,,0
