frame,gt_name,initialization_nrmse,initialization_ssim,post_uot_nrmse,post_uot_ssim,delta_nrmse,delta_ssim,initialization_stge_spatial,post_uot_stge_spatial,delta_stge_spatial_frame,initialization_fourier_reduced_chi2,post_uot_fourier_reduced_chi2,delta_fourier_reduced_chi2
0,frame_000.png,0.27912616776490434,0.8488508192740858,0.2783877105685698,0.8502652522351498,-0.0007384571963345299,0.0014144329610640272,0.9022913268321432,0.9015855417717099,-0.0007057850604332838,3.223436604814212e-10,3.220660648613345e-10,-2.775956200867041e-13
1,frame_001.png,0.37486500947933604,0.8293785598878517,0.3754823964997183,0.8309559489625523,0.0006173870203822762,0.0015773890747006192,0.9550700379270339,0.9550744337931601,4.395866126216674e-06,3.4796825459089407e-10,3.4923460800051375e-10,1.2663534096196785e-12
2,frame_002.png,0.3553442761915956,0.8612532307801782,0.3573144436339337,0.8618617540864186,0.0019701674423381332,0.0006085233062403939,0.8925788896983575,0.8928349449859734,0.00025605528761585283,3.5729928827541537e-10,3.572774345337997e-10,-2.1853741615673983e-14
3,frame_003.png,0.4189439082385298,0.8076086681811456,0.42003819219088806,0.8085292039940118,0.001094283952358277,0.0009205358128662189,0.8643456995274724,0.8641660385050346,-0.000179661022437827,3.7187607733864923e-10,3.717442711178499e-10,-1.3180622079932024e-13
4,frame_004.png,0.3783161227269273,0.7067407566393764,0.3818475658148806,0.7087581571130792,0.0035314430879533343,0.0020174004737028017,0.8629013609603293,0.8637224532117963,0.0008210922514669816,3.10569304588845e-10,3.0883079346447855e-10,-1.7385111243664615e-12
