frame,gt_name,initialization_nrmse,initialization_ssim,post_uot_nrmse,post_uot_ssim,delta_nrmse,delta_ssim,initialization_stge_spatial,post_uot_stge_spatial,delta_stge_spatial_frame,initialization_fourier_reduced_chi2,post_uot_fourier_reduced_chi2,delta_fourier_reduced_chi2
0,frame_000.png,0.27912616776490434,0.8488508192740858,0.27837716170533905,0.8502849068369258,-0.0007490060595652936,0.0014340875628400251,0.9022913268321432,0.9015377749190933,-0.0007535519130499324,3.223436604814212e-10,3.2206259454262816e-10,-2.8106593879303497e-13
1,frame_001.png,0.37486500947933604,0.8293785598878517,0.3754859569112418,0.8309879517487485,0.0006209474319057717,0.0016093918608968139,0.9550700379270339,0.9550423110113203,-2.7726915713621736e-05,3.4796825459089407e-10,3.492614393288641e-10,1.293184737970042e-12
2,frame_002.png,0.3553442761915956,0.8612532307801782,0.35731975300106045,0.8618804652165806,0.00197547680946486,0.0006272344364023352,0.8925788896983575,0.8927214328258316,0.00014254312747408182,3.5729928827541537e-10,3.5727180590497284e-10,-2.7482370442529223e-14
3,frame_003.png,0.4189439082385298,0.8076086681811456,0.42004647768058273,0.8085422795084865,0.0011025694420529475,0.000933611327340822,0.8643456995274724,0.8640962368952917,-0.0002494626321807303,3.7187607733864923e-10,3.7173442072696506e-10,-1.4165661168417705e-13
4,frame_004.png,0.3783161227269273,0.7067407566393764,0.38187786377317395,0.7088420590125473,0.0035617410462466803,0.0021013023731708547,0.8629013609603293,0.8637083405332608,0.000806979572931521,3.10569304588845e-10,3.088035589491186e-10,-1.765745639726393e-12
