candidate,frame_index,frame_name,nrmse,ssim,fourier_chi2,frc_auc,frc_cutoff,frc_valid_bins,frc_sample_count_total,radial_profile_error,azimuthal_annulus_peak_radius,azimuthal_inner_radius,azimuthal_outer_radius,azimuthal_profile_error,azimuthal_best_roll
static,9,frame_09.npz,1.0149706848262396,0.6293998305898512,1.227916762084872,0.043663965064971916,0.8828125,64,12851,0.9986594957604173,14.38671875,10.7900390625,17.9833984375,0.9983206991577219,0
static,10,frame_10.npz,1.1366958532058398,0.5129676553379943,1.593027679292014,0.05365414135951696,0.9296875,64,12851,0.9985169831080732,20.33984375,15.2548828125,25.4248046875,0.9987461747194971,0
static,11,frame_11.npz,1.1072324253701473,0.5863185269092901,1.4696732061218487,0.03736775569866489,0.8828125,64,12851,0.998577503610746,17.36328125,13.0224609375,21.7041015625,0.9983556312346439,0
static,12,frame_12.npz,1.18592750641253,0.5886793435677552,1.644162399461731,0.04144215809475061,0.6953125,64,12851,0.9986517675487131,15.37890625,11.5341796875,19.2236328125,0.9980755806357066,0
static,13,frame_13.npz,1.2420271728416132,0.5678983617551234,1.823325193575386,0.11436037895727362,0.7578125,64,12851,0.998532394845823,15.37890625,11.5341796875,19.2236328125,0.9979417621734836,0
static,14,frame_14.npz,1.2659549910206258,0.5530861565041841,1.8909521652668946,-0.026183071196651895,0.3984375,64,12851,0.998499145703881,15.37890625,11.5341796875,19.2236328125,0.9978751847538866,0
joint,0,frame_00.npz,1.243716326079014,0.5609495395298861,1.8251000740744492,-0.011313313110317783,0.3984375,64,12851,0.9985172406631216,15.37890625,11.5341796875,19.2236328125,0.9979056602809853,0
joint,1,frame_01.npz,1.2829998030944272,0.6078612172359146,1.9101477964497737,-0.018240060506852018,0.4453125,64,12851,0.9985187924430406,15.37890625,11.5341796875,19.2236328125,0.9977814926953886,0
joint,2,frame_02.npz,1.3342528489809,0.6228205499021121,2.0570190391352754,-0.07397181241327704,0.4609375,64,12851,0.9986178811381766,18.35546875,13.7666015625,22.9443359375,0.9989588216958489,0
joint,3,frame_03.npz,1.3212915359585045,0.6053028111343558,2.033204892478533,-0.016730021496589722,0.5078125,64,12851,0.998688989436821,18.35546875,13.7666015625,22.9443359375,0.9991540283335169,0
joint,4,frame_04.npz,1.238277708058,0.5892119789662159,1.828925445897332,-0.027206368217433396,0.7578125,64,12851,0.9987060472006754,18.35546875,13.7666015625,22.9443359375,0.9991380102568307,0
joint,5,frame_05.npz,1.1367129116765713,0.50472083536243,1.6039574129639804,-0.012046206300067173,0.8203125,64,12851,0.9985825292338314,17.36328125,13.0224609375,21.7041015625,0.9987048187236505,0
joint,6,frame_06.npz,0.9995919689731904,0.5964280102329268,1.2294940858342582,0.06282269919954367,0.9453125,64,12851,0.9985511501417325,18.35546875,13.7666015625,22.9443359375,0.9986950044683205,0
joint,7,frame_07.npz,0.9724209002191644,0.6532429163442616,1.1445518031008601,0.051046469299173676,0.8828125,64,12851,0.9986216673670455,13.39453125,10.0458984375,16.7431640625,0.9981923047098612,0
joint,8,frame_08.npz,1.0032316195442224,0.6243130153331283,1.2115323386653118,0.06526937561173653,0.8984375,64,12851,0.998690233919856,13.39453125,10.0458984375,16.7431640625,0.9980393719437548,0
joint,9,frame_09.npz,0.9918617947092446,0.6434324252091336,1.1726387853145144,0.03957358071849923,0.8828125,64,12851,0.9986686273404032,14.38671875,10.7900390625,17.9833984375,0.998359855264675,0
joint,10,frame_10.npz,1.140994049307806,0.5281819430219665,1.6050979106063967,0.04589195062908618,0.7421875,64,12851,0.9985330154462936,20.33984375,15.2548828125,25.4248046875,0.9987798337406344,0
joint,11,frame_11.npz,1.0886769734526287,0.5948028872534795,1.420827191079094,0.03222701938155109,0.5234375,64,12851,0.9985899827003275,17.36328125,13.0224609375,21.7041015625,0.9983789741234912,0
joint,12,frame_12.npz,1.1383097636396715,0.6001547450365425,1.514779257537147,0.04746715475907167,0.6953125,64,12851,0.998668171070115,15.37890625,11.5341796875,19.2236328125,0.9981240343578042,0
joint,13,frame_13.npz,1.2271019742261684,0.5835776820697848,1.779767400899278,0.11009631707304546,0.7578125,64,12851,0.9985480835193924,15.37890625,11.5341796875,19.2236328125,0.9979747304673166,0
joint,14,frame_14.npz,1.2519250068888983,0.569331772201457,1.8492713485876133,-0.02611888093070739,0.3984375,64,12851,0.9985160386717574,15.37890625,11.5341796875,19.2236328125,0.9979097296251189,0
