iter,r_norm,s_norm,eps_pri,eps_dual,data_loss,u_mean,u_max,u_min
1,11.24522200020218,inf,0.8337101798017633,0.06778745967325454,1160.9635381149008,0.11703361636691086,0.9739553441250224,0.0
2,9.924416650283472,0.011246346020452398,0.7961606533553179,0.06783706083306368,932.9548713092432,0.10321472654315846,0.952258436870744,0.0
3,8.66879727051542,0.009926524584310705,0.7650146541827857,0.06788019596202818,755.945540583414,0.09138335330384079,0.9329857402438525,0.0
4,7.311441060123254,0.008671687779498151,0.7392510792631736,0.06791568973065612,626.341397540585,0.08201054122733033,0.915881081230411,0.0
5,5.888648616193831,0.007314767119084214,0.717801654596154,0.06794249224149511,539.1925394796192,0.07533488533068236,0.9005693106024735,0.0
6,4.691836088691239,0.0058920471629702355,0.6994955997283366,0.0679618743710624,482.4392915716215,0.0708138946323103,0.8865726388270633,0.0
7,3.9874313148548652,0.004695221519981116,0.6832793687971994,0.06797714104196641,441.63955721437287,0.06748086304611643,0.8734923635612678,0.0
8,3.5961814540433172,0.0039910661430839385,0.6684652467463557,0.06799076640160807,408.1373350087151,0.06466263838203064,0.8611590034283313,0.0
9,3.3019413846661014,0.003600059751810089,0.6547422534446715,0.06800333252463121,379.44779862643384,0.06217504062103431,0.8494870411329556,0.0
10,3.0417695446986075,0.003306032169425292,0.6419524299118762,0.06801494094081521,354.63599821819037,0.05996158354025865,0.8384103687861449,0.0
11,2.8072738700327604,0.0030460314639873245,0.6299817100067193,0.06802561443274342,333.135357141225,0.05799198634123822,0.827868082052315,0.0
12,2.6234876297499126,0.0028117081982423544,0.618731527218809,0.06803562465250619,314.0489063352669,0.05619770221309908,0.8178067767926451,0.0
13,2.461042104478752,0.002628103682925129,0.6081235784281734,0.06804506168660725,296.94550900996313,0.05454984192318053,0.8081888731284671,0.0
14,2.3174393025699684,0.0024658317103710943,0.5980992036598303,0.06805399188613506,281.50073691465013,0.05302661335194466,0.7989820478305483,0.0
15,2.190112164855614,0.0023223976122075537,0.5886090698094737,0.06806248113008326,267.4491241752947,0.05160747190547476,0.790160770657995,0.0
16,2.074608204785003,0.002195238454331033,0.5796117447136573,0.0680705719375715,254.59849300717286,0.05027909826126089,0.7817028989748062,0.0
17,1.9662025538319217,0.0020798939824317,0.5710718978529732,0.06807828031226529,242.82145682885331,0.04903405414718264,0.7735905563047877,0.0
18,1.8664902062198228,0.0019716293725529762,0.562958187562195,0.06808562652717243,231.99955134692183,0.047864937672950525,0.7658137461291545,0.0
19,1.775172431753676,0.0018720610515354232,0.5552417648989652,0.06809264567622153,222.01209531215255,0.046762809566531005,0.758346848167463,0.0
20,1.6905562020282732,0.0017808841724538957,0.5478971428110045,0.06809936042860612,212.76639881127204,0.045721465446565294,0.7511756877308289,0.0
21,1.6103415999896051,0.001696399861862466,0.5409015613202597,0.0681057799997952,204.19719671849566,0.04473709392857819,0.7442868932122388,0.0
22,1.5350907709749038,0.0016163043961462842,0.5342342152942674,0.06811191804493025,196.2431230890071,0.04380577810864921,0.737667518345227,0.0
23,1.4643989494328673,0.0015411656413701503,0.5278756991462209,0.06811778726926528,188.84878909761636,0.042923910960640035,0.7313051599445463,0.0
24,1.3981999109583532,0.0014705868217707483,0.5218080526044133,0.06812340561475619,181.9583709080822,0.04208742970602973,0.7251886193352469,0.0
25,1.3351700279319294,0.0014044937362951535,0.5160148392680947,0.06812878169388037,175.5323024367686,0.04129388079148532,0.7193802136502032,0.0
26,1.2754137867016493,0.0013415567849289992,0.5104808338986582,0.06813392313654293,169.53564784138354,0.04054098481876047,0.7139743349591289,0.0
27,1.2197052463174358,0.0012818961060049095,0.505191628186559,0.06813884794216389,163.92515742236617,0.039825142365433844,0.7087807123757381,0.0
28,1.1665967041815162,0.001226275946724194,0.5001339509941377,0.06814356406141235,158.67229036028928,0.0391444226751668,0.7037894452312691,0.0
29,1.1158920058639783,0.0011732505967505117,0.4952955328117865,0.06814807788366968,153.75135806516138,0.03849712488060638,0.6989914013896223,0.0
30,1.068104662927134,0.0011226215641567461,0.4906647782755955,0.06815240065818698,149.1351747003298,0.03788098535659195,0.6943782391431036,0.0
31,1.0226623100000927,0.0010749070506711617,0.48623079233391786,0.0681565413784122,144.80105324832596,0.037294233829983564,0.6899416693187247,0.0
32,0.9798405954370966,0.0010295352824748478,0.4819834267470898,0.06816051033674267,140.72542446005173,0.036734918370909815,0.6856736975050833,0.0
33,0.9394733067619383,0.0009867827765435485,0.4779131926634914,0.06816431767961077,136.88659856152748,0.03620116864680176,0.6815671296808903,0.0
34,0.900753406603308,0.0009464846919267577,0.47401128986241636,0.06816796994887621,133.2683963200887,0.03569178661117051,0.6776150991207477,0.0
35,0.8640814266612492,0.0009078249123714458,0.47026952018983537,0.06817147418196025,129.8549745412129,0.03520541427282527,0.6738110780887424,0.0
36,0.8288172037526242,0.0008712090005753896,0.46668009959402446,0.06817483471260148,126.6344447014165,0.03474115679232981,0.6701488902277034,0.0
37,0.7950507613193271,0.0008359959403557164,0.46323568717657226,0.06817805737907752,123.59433016679188,0.034297862835519416,0.6666224984620441,0.0
38,0.7634592182315084,0.0008022822051238416,0.45992930006108423,0.06818115216621214,120.71871104925886,0.03387382383411954,0.6632263099615641,0.0
39,0.7330075296637595,0.0007707453249260955,0.4567543887329478,0.0681841233793463,117.99750106515346,0.03346826704087082,0.6599549945951702,0.0
40,0.7039215652511193,0.0007403344780626497,0.4537048751594074,0.06818697466352376,115.421953044329,0.03308052146998523,0.6568035520987954,0.0
