candidate,frames,azimuthal_annulus_peak_radius_mean,azimuthal_annulus_peak_radius_min,azimuthal_annulus_peak_radius_max,azimuthal_best_roll_mean,azimuthal_best_roll_min,azimuthal_best_roll_max,azimuthal_inner_radius_mean,azimuthal_inner_radius_min,azimuthal_inner_radius_max,azimuthal_outer_radius_mean,azimuthal_outer_radius_min,azimuthal_outer_radius_max,azimuthal_profile_error_mean,azimuthal_profile_error_min,azimuthal_profile_error_max,fourier_chi2_mean,fourier_chi2_min,fourier_chi2_max,frc_auc_mean,frc_auc_min,frc_auc_max,frc_cutoff_mean,frc_cutoff_min,frc_cutoff_max,frc_sample_count_total_mean,frc_sample_count_total_min,frc_sample_count_total_max,frc_valid_bins_mean,frc_valid_bins_min,frc_valid_bins_max,nrmse_mean,nrmse_min,nrmse_max,radial_profile_error_mean,radial_profile_error_min,radial_profile_error_max,ssim_mean,ssim_min,ssim_max,temporal_variance_map_error,temporal_variance_true_sum,temporal_variance_recon_sum,temporal_variance_absdiff_sum,spatiotemporal_gradient_error,spatial_gradient_error,spatial_gradient_x_error,spatial_gradient_y_error,temporal_gradient_error,spatiotemporal_gradient_norm,spatiotemporal_gradient_spatial_weight,spatiotemporal_gradient_temporal_weight,spatiotemporal_gradient_abs_gradients
background_video,15,16.437239583333334,13.39453125,20.33984375,0.0,0.0,0.0,12.3279296875,10.0458984375,15.2548828125,20.546549479166668,16.7431640625,25.4248046875,0.998767127421276,0.9983956529165885,0.9993240583157896,1.0057618161807833,0.7676576288464724,1.4423179438450895,0.05636752730167031,-0.04870167092789331,0.128180362565528,0.4890625,0.4453125,0.6171875,12851.0,12851.0,12851.0,64.0,64.0,64.0,0.9147750309672776,0.8025143741505169,1.0779159043157165,0.9988709356242071,0.9988055291506481,0.9989404770479589,0.4233697615629711,0.35424498979183755,0.4594545094735355,1.0,6.880306265971662e-05,2.483538125467958e-35,6.880306265971662e-05,1.0412070670459477,1.1206878902538486,1.092585786120022,1.1569868466036812,0.9999999999606266,l2,1.0,1.0,False
static,15,16.437239583333334,13.39453125,20.33984375,0.0,0.0,0.0,12.3279296875,10.0458984375,15.2548828125,20.546549479166668,16.7431640625,25.4248046875,0.9986979651694621,0.9982553405440064,0.9991955214602082,1.0999237677380445,0.8657258952245972,1.4213841165833552,0.02415565568357928,-0.0704039169690806,0.10819341586861786,0.5015625,0.1796875,0.9609375,12851.0,12851.0,12851.0,64.0,64.0,64.0,0.9583894589754604,0.8522347505479722,1.0916308047578829,0.998873592352197,0.9987937410018507,0.9989356410412404,0.43231029104540203,0.3726119009140501,0.47158512065170965,1.0581199152662168,6.880306265971662e-05,6.39421370411254e-05,8.404402742933529e-05,1.2399166237026977,1.2831827457301204,1.1996581394461898,1.3864410862457675,1.2181773178564466,l2,1.0,1.0,False
joint,15,16.437239583333334,13.39453125,20.33984375,0.0,0.0,0.0,12.3279296875,10.0458984375,15.2548828125,20.546549479166668,16.7431640625,25.4248046875,0.9987118272932836,0.9982759771234853,0.9992218378964387,1.0743725695445312,0.8480469813562461,1.3282523962950379,0.023955334271230956,-0.07764459917221526,0.10726904004234451,0.5390625,0.1796875,0.9609375,12851.0,12851.0,12851.0,64.0,64.0,64.0,0.9473778059172023,0.8434881607023943,1.0552621411311658,0.9988781740687366,0.9988034614814162,0.9989355882516968,0.45510230020762876,0.38847261683706874,0.4896998686726816,0.9935263979424596,6.880306265971662e-05,5.319370790157028e-05,7.80556668646835e-05,1.1569658727106868,1.2461721547494402,1.1728287530135326,1.3374529613181947,1.1106895419563472,l2,1.0,1.0,False
