candidate,frame_index,frame_name,nrmse,ssim,fourier_chi2,frc_auc,frc_cutoff,frc_valid_bins,frc_sample_count_total,radial_profile_error,azimuthal_annulus_peak_radius,azimuthal_inner_radius,azimuthal_outer_radius,azimuthal_profile_error,azimuthal_best_roll
static,13,frame_13.npz,0.9566775196602915,0.41472738709727686,1.0817653734485364,0.04067741197189586,0.1796875,64,12851,0.9989230881462072,15.37890625,11.5341796875,19.2236328125,0.998491481223611,0
static,14,frame_14.npz,0.9659278555011948,0.4013178978306945,1.1008632984850073,0.025338201075539687,0.6953125,64,12851,0.9988455119327716,15.37890625,11.5341796875,19.2236328125,0.998375516310704,0
joint,0,frame_00.npz,0.9772620008643055,0.43713370728021017,1.126849812535862,0.06075967520214762,0.6953125,64,12851,0.9988034614814162,15.37890625,11.5341796875,19.2236328125,0.9983237378441903,0
joint,1,frame_01.npz,1.0021113743953187,0.47186358699079506,1.1653215438463593,-0.03624901494965136,0.2890625,64,12851,0.9988156748299721,15.37890625,11.5341796875,19.2236328125,0.9982759771234853,0
joint,2,frame_02.npz,1.0236714994818765,0.4788730443127564,1.2108302376503433,-0.07764459917221526,0.9609375,64,12851,0.9988639749910504,18.35546875,13.7666015625,22.9443359375,0.9990051189455295,0
joint,3,frame_03.npz,1.0318794361469497,0.4712022536249259,1.2400573063242188,-0.04690285682624023,0.5859375,64,12851,0.9989241404081137,18.35546875,13.7666015625,22.9443359375,0.9992039271906756,0
joint,4,frame_04.npz,1.0552621411311658,0.460130659758311,1.3282523962950379,-0.02516282201609525,0.4609375,64,12851,0.9988978418366735,18.35546875,13.7666015625,22.9443359375,0.9992218378964387,0
joint,5,frame_05.npz,0.9870859257900412,0.38847261683706874,1.2094868924589524,-0.01845956314281881,0.5703125,64,12851,0.9988568363400336,17.36328125,13.0224609375,21.7041015625,0.9989756079716545,0
joint,6,frame_06.npz,0.8954203226560321,0.42372413356798133,0.986585711981033,0.029622419469417034,0.6171875,64,12851,0.9988925421285871,18.35546875,13.7666015625,22.9443359375,0.9990348438801449,0
joint,7,frame_07.npz,0.8493666210069442,0.47207202884836114,0.8732071122177704,0.03633180571826492,0.3046875,64,12851,0.9988959994656885,13.39453125,10.0458984375,16.7431640625,0.9985937796458243,0
joint,8,frame_08.npz,0.8462827042799576,0.47789496993734254,0.8621116581126309,0.076766268554622,0.2890625,64,12851,0.9989334629782306,13.39453125,10.0458984375,16.7431640625,0.9984241225816958,0
joint,9,frame_09.npz,0.8434881607023943,0.4896998686726816,0.8480469813562461,0.07564921926769606,0.5078125,64,12851,0.9989355882516968,14.38671875,10.7900390625,17.9833984375,0.9987265785661955,0
joint,10,frame_10.npz,0.9127810648551831,0.42828818210472,1.0272307587761729,0.0692698711866026,0.6328125,64,12851,0.9988434371530013,20.33984375,15.2548828125,25.4248046875,0.998996345486649,0
joint,11,frame_11.npz,0.9225749434582587,0.4754015842553562,1.0203437199555159,0.10726904004234451,0.6328125,64,12851,0.9988460077946172,17.36328125,13.0224609375,21.7041015625,0.998611392844872,0
joint,12,frame_12.npz,0.944374930845627,0.4732524142887731,1.042599056065207,0.04692868409143624,0.6640625,64,12851,0.9989018255489198,15.37890625,11.5341796875,19.2236328125,0.9984220330397695,0
joint,13,frame_13.npz,0.9568105933825383,0.4457590505881076,1.0820663412332154,0.03815941070900229,0.1796875,64,12851,0.9989041599475784,15.37890625,11.5341796875,19.2236328125,0.9984674274167914,0
joint,14,frame_14.npz,0.9622953697614438,0.4327664020470407,1.092599014359402,0.02299247593395193,0.6953125,64,12851,0.99885765787547,15.37890625,11.5341796875,19.2236328125,0.9983946789653385,0
