frame_index,azimuthal_bin,theta_radians,theta_degrees,ground_truth_azimuthal_profile,reconstruction_azimuthal_profile,pixel_count,annulus_inner_pixels,annulus_outer_pixels
1,49,4.319689898685965,247.49999999999997,0.2400793650793651,0.25882352941176473,3,3.20703125,7.20703125
1,50,4.4069563612856815,252.49999999999997,0.34523809523809523,0.42745098039215684,2,3.20703125,7.20703125
1,51,4.494222823885399,257.5,0.07738095238095238,0.058823529411764705,1,3.20703125,7.20703125
1,52,4.581489286485115,262.5,0.3273809523809524,0.3712418300653595,3,3.20703125,7.20703125
1,53,4.6687557490848315,267.5,0.06547619047619048,0.058823529411764705,1,3.20703125,7.20703125
1,54,4.756022211684548,272.5,0.047619047619047616,0.043137254901960784,1,3.20703125,7.20703125
1,55,4.843288674284264,277.5,0.2638888888888889,0.2862745098039216,3,3.20703125,7.20703125
1,56,4.930555136883981,282.5,0.041666666666666664,0.01568627450980392,1,3.20703125,7.20703125
1,57,5.017821599483697,287.5,0.15178571428571427,0.13333333333333333,2,3.20703125,7.20703125
1,58,5.105088062083413,292.5,0.15873015873015872,0.1477124183006536,3,3.20703125,7.20703125
1,59,5.192354524683131,297.5,0.16071428571428573,0.10196078431372549,1,3.20703125,7.20703125
1,60,5.279620987282847,302.5,0.047619047619047616,0.011764705882352941,1,3.20703125,7.20703125
1,61,5.366887449882563,307.5,0.15079365079365079,0.14901960784313725,3,3.20703125,7.20703125
1,62,5.45415391248228,312.5,,,0,3.20703125,7.20703125
1,63,5.541420375081996,317.5,0.17658730158730154,0.20653594771241832,3,3.20703125,7.20703125
1,64,5.6286868376817125,322.5,0.1488095238095238,0.1895424836601307,3,3.20703125,7.20703125
1,65,5.715953300281429,327.5,0.08333333333333333,0.07058823529411765,1,3.20703125,7.20703125
1,66,5.803219762881145,332.5,0.15476190476190477,0.24313725490196078,1,3.20703125,7.20703125
1,67,5.890486225480862,337.5,0.15873015873015872,0.134640522875817,3,3.20703125,7.20703125
1,68,5.977752688080578,342.49999999999994,0.1636904761904762,0.18235294117647058,2,3.20703125,7.20703125
1,69,6.065019150680295,347.5,0.041666666666666664,0.047058823529411764,1,3.20703125,7.20703125
1,70,6.152285613280012,352.5,0.16468253968253968,0.13594771241830067,3,3.20703125,7.20703125
1,71,6.239552075879728,357.5,0.041666666666666664,0.047058823529411764,1,3.20703125,7.20703125
2,0,0.04363323129985824,2.5,0.043478260869565216,0.10588235294117647,1,2.96484375,6.96484375
2,1,0.1308996938995747,7.499999999999999,0.18115942028985507,0.14248366013071898,3,2.96484375,6.96484375
2,2,0.21816615649929116,12.499999999999998,0.02717391304347826,0.07450980392156863,1,2.96484375,6.96484375
2,3,0.30543261909900765,17.5,0.14402173913043478,0.12549019607843137,2,2.96484375,6.96484375
2,4,0.39269908169872414,22.5,0.07427536231884058,0.07450980392156863,3,2.96484375,6.96484375
2,5,0.4799655442984406,27.5,0.08695652173913043,0.10588235294117647,1,2.96484375,6.96484375
2,6,0.5672320068981571,32.5,0.03260869565217391,0.054901960784313725,1,2.96484375,6.96484375
2,7,0.6544984694978735,37.49999999999999,0.08423913043478261,0.09019607843137255,2,2.96484375,6.96484375
2,8,0.7417649320975901,42.5,,,0,2.96484375,6.96484375
2,9,0.8290313946973065,47.5,0.05978260869565218,0.07581699346405228,3,2.96484375,6.96484375
2,10,0.9162978572970231,52.50000000000001,0.0625,0.09215686274509804,2,2.96484375,6.96484375
2,11,1.0035643198967394,57.5,0.04891304347826087,0.043137254901960784,1,2.96484375,6.96484375
2,12,1.090830782496456,62.50000000000001,0.059782608695652176,0.10980392156862745,1,2.96484375,6.96484375
2,13,1.1780972450961724,67.5,0.07246376811594203,0.06274509803921569,3,2.96484375,6.96484375
2,14,1.2653637076958888,72.5,0.07065217391304349,0.1215686274509804,2,2.96484375,6.96484375
2,15,1.3526301702956054,77.5,0.08695652173913043,0.054901960784313725,1,2.96484375,6.96484375
2,16,1.4398966328953218,82.5,0.08514492753623189,0.13856209150326795,3,2.96484375,6.96484375
2,17,1.5271630954950384,87.5,0.08695652173913043,0.0784313725490196,1,2.96484375,6.96484375
2,18,1.6144295580947547,92.5,0.08695652173913043,0.10196078431372549,1,2.96484375,6.96484375
2,19,1.7016960206944711,97.49999999999999,0.10326086956521739,0.16601307189542483,3,2.96484375,6.96484375
2,20,1.7889624832941877,102.5,0.08695652173913043,0.10196078431372549,1,2.96484375,6.96484375
2,21,1.8762289458939043,107.5,0.12228260869565216,0.2274509803921569,2,2.96484375,6.96484375
2,22,1.9634954084936207,112.5,0.1105072463768116,0.1215686274509804,3,2.96484375,6.96484375
2,23,2.050761871093337,117.5,0.16847826086956522,0.23529411764705882,1,2.96484375,6.96484375
2,24,2.1380283336930535,122.49999999999999,0.08695652173913043,0.12941176470588237,1,2.96484375,6.96484375
2,25,2.2252947962927703,127.50000000000001,0.16847826086956522,0.1764705882352941,2,2.96484375,6.96484375
2,26,2.3125612588924866,132.5,,,0,2.96484375,6.96484375
2,27,2.399827721492203,137.5,0.17753623188405798,0.1411764705882353,3,2.96484375,6.96484375
2,28,2.4870941840919194,142.5,0.21467391304347827,0.2,2,2.96484375,6.96484375
2,29,2.574360646691636,147.49999999999997,0.1358695652173913,0.2235294117647059,1,2.96484375,6.96484375
2,30,2.6616271092913526,152.5,0.2391304347826087,0.2784313725490196,1,2.96484375,6.96484375
2,31,2.748893571891069,157.5,0.22282608695652173,0.23660130718954245,3,2.96484375,6.96484375
2,32,2.8361600344907854,162.5,0.2608695652173913,0.38235294117647056,2,2.96484375,6.96484375
2,33,2.9234264970905017,167.5,0.2717391304347826,0.3686274509803922,1,2.96484375,6.96484375
2,34,3.0106929596902186,172.5,0.30434782608695654,0.3568627450980392,3,2.96484375,6.96484375
2,35,3.097959422289935,177.5,0.358695652173913,0.4392156862745098,1,2.96484375,6.96484375
2,36,3.1852258848896513,182.5,0.5652173913043478,0.49411764705882355,1,2.96484375,6.96484375
2,37,3.2724923474893677,187.5,0.3423913043478261,0.5529411764705883,3,2.96484375,6.96484375
2,38,3.359758810089084,192.49999999999997,0.7717391304347826,0.5019607843137255,1,2.96484375,6.96484375
2,39,3.447025272688801,197.5,0.46195652173913043,0.8235294117647058,2,2.96484375,6.96484375
2,40,3.5342917352885173,202.5,0.6431159420289855,0.5869281045751634,3,2.96484375,6.96484375
2,41,3.6215581978882336,207.5,0.7228260869565217,0.9647058823529412,1,2.96484375,6.96484375
2,42,3.70882466048795,212.5,0.6358695652173914,0.5764705882352941,1,2.96484375,6.96484375
2,43,3.796091123087667,217.5,0.7934782608695652,0.8862745098039215,2,2.96484375,6.96484375
2,44,3.883357585687383,222.5,,,0,2.96484375,6.96484375
2,45,3.9706240482870996,227.5,0.7047101449275361,0.7241830065359477,3,2.96484375,6.96484375
2,46,4.057890510886816,232.5,0.8315217391304348,0.8137254901960784,2,2.96484375,6.96484375
2,47,4.145156973486532,237.49999999999997,0.19021739130434784,0.25098039215686274,1,2.96484375,6.96484375
2,48,4.232423436086249,242.49999999999997,0.8695652173913043,0.8,1,2.96484375,6.96484375
2,49,4.319689898685965,247.49999999999997,0.3641304347826087,0.3686274509803922,3,2.96484375,6.96484375
2,50,4.4069563612856815,252.49999999999997,0.5353260869565217,0.6019607843137255,2,2.96484375,6.96484375
2,51,4.494222823885399,257.5,0.07608695652173914,0.058823529411764705,1,2.96484375,6.96484375
2,52,4.581489286485115,262.5,0.4528985507246377,0.5241830065359477,3,2.96484375,6.96484375
2,53,4.6687557490848315,267.5,0.07065217391304347,0.07450980392156863,1,2.96484375,6.96484375
2,54,4.756022211684548,272.5,0.059782608695652176,0.0784313725490196,1,2.96484375,6.96484375
2,55,4.843288674284264,277.5,0.3260869565217391,0.4143790849673203,3,2.96484375,6.96484375
2,56,4.930555136883981,282.5,0.04891304347826087,0.054901960784313725,1,2.96484375,6.96484375
2,57,5.017821599483697,287.5,0.20923913043478262,0.2450980392156863,2,2.96484375,6.96484375
2,58,5.105088062083413,292.5,0.1431159420289855,0.18169934640522875,3,2.96484375,6.96484375
2,59,5.192354524683131,297.5,0.1793478260869565,0.1607843137254902,1,2.96484375,6.96484375
2,60,5.279620987282847,302.5,0.05434782608695652,0.0196078431372549,1,2.96484375,6.96484375
2,61,5.366887449882563,307.5,0.20380434782608697,0.22156862745098038,2,2.96484375,6.96484375
2,62,5.45415391248228,312.5,,,0,2.96484375,6.96484375
2,63,5.541420375081996,317.5,0.16304347826086957,0.1777777777777778,3,2.96484375,6.96484375
2,64,5.6286868376817125,322.5,0.21195652173913043,0.2196078431372549,2,2.96484375,6.96484375
2,65,5.715953300281429,327.5,0.06521739130434782,0.050980392156862744,1,2.96484375,6.96484375
2,66,5.803219762881145,332.5,0.19021739130434784,0.2196078431372549,1,2.96484375,6.96484375
2,67,5.890486225480862,337.5,0.11594202898550725,0.12287581699346406,3,2.96484375,6.96484375
2,68,5.977752688080578,342.49999999999994,0.1766304347826087,0.20588235294117646,2,2.96484375,6.96484375
2,69,6.065019150680295,347.5,0.06521739130434782,0.08235294117647059,1,2.96484375,6.96484375
2,70,6.152285613280012,352.5,0.1684782608695652,0.16470588235294117,3,2.96484375,6.96484375
2,71,6.239552075879728,357.5,0.059782608695652176,0.10196078431372549,1,2.96484375,6.96484375
3,0,0.04363323129985824,2.5,,,0,2.48046875,6.48046875
3,1,0.1308996938995747,7.499999999999999,0.12734082397003746,0.14640522875816994,3,2.48046875,6.48046875
3,2,0.21816615649929116,12.499999999999998,0.0,0.023529411764705882,1,2.48046875,6.48046875
3,3,0.30543261909900765,17.5,0.20224719101123595,0.15294117647058825,2,2.48046875,6.48046875
3,4,0.39269908169872414,22.5,0.10112359550561797,0.10392156862745097,2,2.48046875,6.48046875
3,5,0.4799655442984406,27.5,0.24157303370786518,0.15294117647058825,1,2.48046875,6.48046875
3,6,0.5672320068981571,32.5,0.0056179775280898875,0.0392156862745098,1,2.48046875,6.48046875
3,7,0.6544984694978735,37.49999999999999,0.14325842696629215,0.13529411764705884,2,2.48046875,6.48046875
3,8,0.7417649320975901,42.5,,,0,2.48046875,6.48046875
3,9,0.8290313946973065,47.5,0.10112359550561799,0.11633986928104574,3,2.48046875,6.48046875
3,10,0.9162978572970231,52.50000000000001,0.11797752808988765,0.14901960784313725,2,2.48046875,6.48046875
3,11,1.0035643198967394,57.5,0.011235955056179775,0.054901960784313725,1,2.48046875,6.48046875
3,12,1.090830782496456,62.50000000000001,0.12921348314606743,0.16862745098039217,1,2.48046875,6.48046875
3,13,1.1780972450961724,67.5,0.0702247191011236,0.11372549019607844,2,2.48046875,6.48046875
3,14,1.2653637076958888,72.5,0.10393258426966293,0.1627450980392157,2,2.48046875,6.48046875
3,15,1.3526301702956054,77.5,0.0,0.043137254901960784,1,2.48046875,6.48046875
3,16,1.4398966328953218,82.5,0.10112359550561796,0.18169934640522878,3,2.48046875,6.48046875
3,17,1.5271630954950384,87.5,,,0,2.48046875,6.48046875
3,18,1.6144295580947547,92.5,,,0,2.48046875,6.48046875
3,19,1.7016960206944711,97.49999999999999,0.11423220973782772,0.21176470588235294,3,2.48046875,6.48046875
3,20,1.7889624832941877,102.5,0.011235955056179775,0.0392156862745098,1,2.48046875,6.48046875
3,21,1.8762289458939043,107.5,0.12640449438202248,0.2647058823529412,2,2.48046875,6.48046875
3,22,1.9634954084936207,112.5,0.1601123595505618,0.16666666666666669,2,2.48046875,6.48046875
3,23,2.050761871093337,117.5,0.16292134831460675,0.27450980392156865,1,2.48046875,6.48046875
3,24,2.1380283336930535,122.49999999999999,0.07303370786516854,0.054901960784313725,1,2.48046875,6.48046875
3,25,2.2252947962927703,127.50000000000001,0.1853932584269663,0.21764705882352942,2,2.48046875,6.48046875
3,26,2.3125612588924866,132.5,,,0,2.48046875,6.48046875
3,27,2.399827721492203,137.5,0.1910112359550562,0.1803921568627451,3,2.48046875,6.48046875
3,28,2.4870941840919194,142.5,0.2191011235955056,0.24901960784313726,2,2.48046875,6.48046875
3,29,2.574360646691636,147.49999999999997,0.15730337078651685,0.027450980392156862,1,2.48046875,6.48046875
3,30,2.6616271092913526,152.5,0.2303370786516854,0.35294117647058826,1,2.48046875,6.48046875
3,31,2.748893571891069,157.5,0.2443820224719101,0.23333333333333334,2,2.48046875,6.48046875
3,32,2.8361600344907854,162.5,0.23314606741573035,0.39019607843137255,2,2.48046875,6.48046875
3,33,2.9234264970905017,167.5,0.11235955056179775,0.00392156862745098,1,2.48046875,6.48046875
3,34,3.0106929596902186,172.5,0.30337078651685395,0.3137254901960784,3,2.48046875,6.48046875
3,35,3.097959422289935,177.5,,,0,2.48046875,6.48046875
3,36,3.1852258848896513,182.5,,,0,2.48046875,6.48046875
3,37,3.2724923474893677,187.5,0.2958801498127341,0.4444444444444444,3,2.48046875,6.48046875
3,38,3.359758810089084,192.49999999999997,0.12921348314606743,0.0392156862745098,1,2.48046875,6.48046875
3,39,3.447025272688801,197.5,0.351123595505618,0.6882352941176471,2,2.48046875,6.48046875
3,40,3.5342917352885173,202.5,0.5196629213483146,0.5313725490196078,2,2.48046875,6.48046875
3,41,3.6215581978882336,207.5,0.550561797752809,0.8666666666666667,1,2.48046875,6.48046875
3,42,3.70882466048795,212.5,0.24157303370786518,0.17647058823529413,1,2.48046875,6.48046875
3,43,3.796091123087667,217.5,0.6123595505617977,0.8431372549019608,2,2.48046875,6.48046875
3,44,3.883357585687383,222.5,,,0,2.48046875,6.48046875
3,45,3.9706240482870996,227.5,0.5617977528089888,0.7398692810457517,3,2.48046875,6.48046875
3,46,4.057890510886816,232.5,0.7556179775280898,0.8941176470588236,2,2.48046875,6.48046875
3,47,4.145156973486532,237.49999999999997,0.3146067415730337,0.3607843137254902,1,2.48046875,6.48046875
3,48,4.232423436086249,242.49999999999997,0.9382022471910112,0.9176470588235294,1,2.48046875,6.48046875
3,49,4.319689898685965,247.49999999999997,0.6320224719101124,0.6803921568627451,2,2.48046875,6.48046875
3,50,4.4069563612856815,252.49999999999997,0.747191011235955,0.8019607843137255,2,2.48046875,6.48046875
3,51,4.494222823885399,257.5,0.2247191011235955,0.2549019607843137,1,2.48046875,6.48046875
3,52,4.581489286485115,262.5,0.7677902621722846,0.7620915032679738,3,2.48046875,6.48046875
3,53,4.6687557490848315,267.5,,,0,2.48046875,6.48046875
3,54,4.756022211684548,272.5,,,0,2.48046875,6.48046875
3,55,4.843288674284264,277.5,0.6741573033707865,0.6993464052287582,3,2.48046875,6.48046875
3,56,4.930555136883981,282.5,0.21910112359550563,0.24705882352941178,1,2.48046875,6.48046875
3,57,5.017821599483697,287.5,0.35955056179775285,0.5333333333333333,2,2.48046875,6.48046875
3,58,5.105088062083413,292.5,0.40730337078651685,0.45098039215686275,2,2.48046875,6.48046875
3,59,5.192354524683131,297.5,0.25280898876404495,0.43137254901960786,1,2.48046875,6.48046875
3,60,5.279620987282847,302.5,0.29775280898876405,0.3411764705882353,1,2.48046875,6.48046875
3,61,5.366887449882563,307.5,0.3146067415730337,0.3941176470588235,2,2.48046875,6.48046875
3,62,5.45415391248228,312.5,,,0,2.48046875,6.48046875
3,63,5.541420375081996,317.5,0.23595505617977527,0.2888888888888889,3,2.48046875,6.48046875
3,64,5.6286868376817125,322.5,0.21348314606741575,0.303921568627451,2,2.48046875,6.48046875
3,65,5.715953300281429,327.5,0.07865168539325842,0.10196078431372549,1,2.48046875,6.48046875
3,66,5.803219762881145,332.5,0.1797752808988764,0.2784313725490196,1,2.48046875,6.48046875
3,67,5.890486225480862,337.5,0.15730337078651685,0.1803921568627451,2,2.48046875,6.48046875
3,68,5.977752688080578,342.49999999999994,0.1544943820224719,0.23725490196078433,2,2.48046875,6.48046875
3,69,6.065019150680295,347.5,0.0,0.027450980392156862,1,2.48046875,6.48046875
3,70,6.152285613280012,352.5,0.1348314606741573,0.17516339869281047,3,2.48046875,6.48046875
3,71,6.239552075879728,357.5,,,0,2.48046875,6.48046875
4,0,0.04363323129985824,2.5,,,0,2.48046875,6.48046875
4,1,0.1308996938995747,7.499999999999999,0.16129032258064516,0.2130718954248366,3,2.48046875,6.48046875
4,2,0.21816615649929116,12.499999999999998,0.0,0.03137254901960784,1,2.48046875,6.48046875
4,3,0.30543261909900765,17.5,0.15483870967741936,0.2196078431372549,2,2.48046875,6.48046875
