iter,objective,data,prior,tv,step,relative_u_change,relative_objective_change,frame
43,11.89279005814036,3.749308167186237,8.143481890954122,0.0,2.831875785612717e-08,2.855189022216709e-10,3.872415740374213e-12,3
44,11.892790058091308,3.7493081656450697,8.143481892446237,0.0,2.973469574893353e-08,3.041121315537182e-10,4.1245424768613595e-12,3
45,11.892790058039086,3.7493081640042543,8.143481894034831,0.0,3.122143053638021e-08,3.2377512245387427e-10,4.391008174667573e-12,3
46,11.89279005798351,3.749308162258071,8.143481895725438,0.0,3.278250206319922e-08,3.4456682898264485e-10,4.6731571114166816e-12,3
47,11.892790057924387,3.7493081604004868,8.1434818975239,0.0,3.442162716635918e-08,3.665493099732403e-10,4.9712880154699475e-12,3
48,11.892790057861514,3.7493081584251335,8.143481899436381,0.0,3.614270852467714e-08,3.8978791318633327e-10,5.286595800270951e-12,3
49,11.892790057794684,3.7493081563252995,8.143481901469384,0.0,3.7949843950911e-08,4.143514299298396e-10,5.61937919418108e-12,3
50,11.892790057723664,3.7493081540939013,8.143481903629763,0.0,3.9847336148456554e-08,4.403123022427632e-10,5.971729295726338e-12,3
51,11.892790057648217,3.749308151723473,8.143481905924745,0.0,4.183970295587938e-08,4.677468055424243e-10,6.3439448332682875e-12,3
52,11.892790057568096,3.7493081492061355,8.143481908361961,0.0,4.393168810367335e-08,4.967352492956249e-10,6.736921991890096e-12,3
53,11.892790057483037,3.74930814653359,8.143481910949447,0.0,4.6128272508857024e-08,5.273621945455637e-10,7.1521544133965645e-12,3
54,11.892790057392759,3.749308143697079,8.143481913695679,0.0,4.8434686134299875e-08,5.597166708709188e-10,7.590986375412244e-12,3
55,11.892790057296967,3.7493081406873743,8.143481916609593,0.0,5.0856420441014874e-08,5.938924213844891e-10,8.054612791381451e-12,3
56,11.892790057195354,3.749308137494745,8.143481919700609,0.0,5.339924146306562e-08,6.2998815161862e-10,8.544079210568266e-12,3
57,11.892790057087591,3.749308134108934,8.143481922978657,0.0,5.6069203536218905e-08,6.681077739462905e-10,9.061178003138863e-12,3
1,18.792339485914447,1.0381761337735549e-05,18.792329104153108,0.0,10.0,0.9999999999999653,0.8018926095691956,4
2,18.046362638635173,13.359338229745171,4.687024408890002,0.0,10.0,13724701898248.21,0.03969579454640923,4
3,14.599179728481031,0.46987547934627194,14.12930424913476,0.0,10.0,0.7566267786716313,0.19101815580132098,4
4,14.514384035966238,9.280051754515565,5.234332281450672,0.0,10.0,1.8600394597405996,0.005808250469672821,4
5,13.722835568864653,0.8154432329580463,12.907392335906607,0.0,10.0,0.637946813438299,0.05453545015345434,4
6,12.677872000359923,2.8055804487299136,9.872291551630008,0.0,5.0,0.508053902397019,0.07614778762455933,4
7,12.173093765352027,3.1536130531752407,9.019480712176787,0.0,5.25,0.21135947087017276,0.03981569107130324,4
8,11.971990975230048,3.6233902331176444,8.348600742112403,0.0,5.5125,0.1589079080973402,0.01652026953857502,4
9,11.908519246711704,3.7621965637526604,8.146322682959044,0.0,5.788125000000001,0.10117962161692895,0.005301685296093301,4
10,11.897178388855902,3.749261372928414,8.147917015927488,0.0,6.077531250000001,0.05961304397493704,0.0009523314881429767,4
11,11.897178388854655,3.749261372890809,8.147917015963847,0.0,5.94314915360883e-09,7.564369994553521e-12,1.0481497885472906e-13,4
12,11.897178388852376,3.749261372821902,8.147917016030474,0.0,6.240306611289272e-09,1.3861022537639292e-11,1.9156355822027278e-13,4
13,11.897178388849182,3.7492613727254795,8.147917016123703,0.0,6.552321941853736e-09,1.9395607040126357e-11,2.684577378644711e-13,4
14,11.897178388845152,3.7492613726037662,8.147917016241385,0.0,6.879938038946423e-09,2.448305124206869e-11,3.387823176944652e-13,4
15,11.897178388840324,3.7492613724579638,8.14791701638236,0.0,7.223934940893745e-09,2.9328827766066685e-11,4.0582209761739463e-13,4
16,11.897178388834714,3.7492613722885766,8.147917016546138,0.0,7.585131687938432e-09,3.4072989301744894e-11,4.715180957602106e-13,4
17,11.897178388828324,3.7492613720956136,8.14791701673271,0.0,7.964388272335354e-09,3.881513411901492e-11,5.370647848164272e-13,4
18,11.897178388821143,3.7492613718787196,8.147917016942422,0.0,8.362607685952122e-09,4.36291440837553e-11,6.036566374795612e-13,4
19,11.897178388813147,3.749261371637252,8.147917017175896,0.0,8.780738070249728e-09,4.857221412823717e-11,6.720401991830682e-13,4
20,11.897178388804308,3.749261371370339,8.147917017433969,0.0,9.219774973762215e-09,5.3690533136422363e-11,7.429620153604077e-13,4
21,11.897178388794591,3.7492613710769174,8.147917017717674,0.0,9.680763722450327e-09,5.902297120313553e-11,8.167207041849777e-13,4
22,11.897178388783956,3.7492613707557525,8.147917018028204,0.0,1.0164801908572844e-08,6.460353497625275e-11,8.939135020035567e-13,4
23,11.897178388772355,3.7492613704054585,8.147917018366897,0.0,1.0673042004001487e-08,7.04630426638722e-11,9.751376451629276e-13,4
24,11.897178388759741,3.749261370024505,8.147917018735237,0.0,1.1206694104201562e-08,7.663029839899907e-11,1.0602438245764356e-12,4
25,11.897178388746058,3.7492613696112254,8.147917019134832,0.0,1.176702880941164e-08,8.313291644762458e-11,1.1501278947642505e-12,4
26,11.897178388731241,3.7492613691638166,8.147917019567425,0.0,1.2355380249882223e-08,8.999795265657627e-11,1.2453870920731724e-12,4
27,11.897178388715233,3.7492613686803447,8.147917020034887,0.0,1.2973149262376334e-08,9.725234305652686e-11,1.345573489243185e-12,4
28,11.89717838869796,3.749261368158738,8.147917020539222,0.0,1.3621806725495151e-08,1.0492327415040784e-10,1.4518815589678582e-12,4
29,11.89717838867935,3.7492613675967883,8.147917021082563,0.0,1.430289706176991e-08,1.1303845525274775e-10,1.5641619921605682e-12,4
30,11.897178388659327,3.749261366992145,8.147917021667183,0.0,1.5018041914858405e-08,1.2162635999935158e-10,1.6830120251681465e-12,4
31,11.897178388637808,3.749261366342312,8.147917022295497,0.0,1.5768944010601325e-08,1.3071640827337826e-10,1.808730276164056e-12,4
32,11.897178388614707,3.749261365644642,8.147917022970065,0.0,1.6557391211131392e-08,1.4033914292388665e-10,1.9417646724084608e-12,4
33,11.897178388589928,3.749261364896328,8.1479170236936,0.0,1.7385260771687964e-08,1.5052637542087635e-10,2.082712450248229e-12,4
34,11.897178388563372,3.7492613640943984,8.147917024468974,0.0,1.8254523810272363e-08,1.6131132523499743e-10,2.2321708460302438e-12,4
35,11.897178388534938,3.749261363235709,8.147917025299229,0.0,1.9167250000785983e-08,1.727287557828173e-10,2.389990550667951e-12,4
36,11.897178388504512,3.7492613623169344,8.147917026187578,0.0,2.0125612500825283e-08,1.8481509778507642e-10,2.5573660368550323e-12,4
37,11.897178388471982,3.74926136133456,8.147917027137423,0.0,2.1131893125866547e-08,1.9760857239593637e-10,2.7342973045916612e-12,4
38,11.897178388437222,3.7492613602848697,8.147917028152353,0.0,2.2188487782159875e-08,2.1114930924889673e-10,2.921680208398183e-12,4
39,11.897178388400105,3.7492613591639397,8.147917029236165,0.0,2.3297912171267868e-08,2.2547948291707633e-10,3.119813366448201e-12,4
40,11.89717838836049,3.749261357967626,8.147917030392865,0.0,2.4462807779831262e-08,2.4064342656247455e-10,3.32974194234881e-12,4
41,11.897178388318235,3.7492613566915503,8.147917031626685,0.0,2.5685948168822827e-08,2.566877741079868e-10,3.551764554273676e-12,4
42,11.897178388273185,3.7492613553310914,8.147917032942093,0.0,2.697024557726397e-08,2.7366158186682316e-10,3.7866277476565754e-12,4
43,11.897178388225178,3.749261353881374,8.147917034343804,0.0,2.831875785612717e-08,2.916164727206458e-10,4.03507806793133e-12,4
44,11.897178388174046,3.7492613523372498,8.147917035836796,0.0,2.973469574893353e-08,3.1060678156541476e-10,4.297862060531804e-12,4
45,11.897178388119608,3.7492613506932866,8.147917037426321,0.0,3.122143053638021e-08,3.3068969943106443e-10,4.575726270891914e-12,4
46,11.897178388061674,3.749261348943754,8.14791703911792,0.0,3.278250206319922e-08,3.5192543532506727e-10,4.869566553532328e-12,4
47,11.897178388000043,3.749261347082606,8.147917040917438,0.0,3.442162716635918e-08,3.743773787448552e-10,5.18027876297378e-12,4
48,11.897178387934508,3.7492613451034646,8.147917042831043,0.0,3.614270852467714e-08,3.981122635016836e-10,5.508460135563674e-12,4
49,11.897178387864837,3.749261342999602,8.147917044865236,0.0,3.7949843950911e-08,4.2320036292540364e-10,5.856051689429782e-12,4
50,11.897178387790806,3.7492613407639235,8.147917047026883,0.0,3.9847336148456554e-08,4.4971566256010805e-10,6.222605497312787e-12,4
51,11.897178387712163,3.749261338388947,8.147917049323215,0.0,4.183970295587938e-08,4.77736063497914e-10,6.610211886427343e-12,4
52,11.897178387628642,3.7492613358667817,8.14791705176186,0.0,4.393168810367335e-08,5.073435905558024e-10,7.0202146385547355e-12,4
53,11.897178387539974,3.749261333189109,8.147917054350865,0.0,4.6128272508857024e-08,5.38624607182042e-10,7.452912371869458e-12,4
54,11.897178387445866,3.7492613303471565,8.14791705709871,0.0,4.8434686134299875e-08,5.71670052395064e-10,7.910096795413152e-12,4
55,11.897178387346013,3.749261327331678,8.147917060014334,0.0,5.0856420441014874e-08,6.065756661954324e-10,8.392962381880805e-12,4
56,11.897178387240087,3.7492613241329233,8.147917063107164,0.0,5.339924146306562e-08,6.434422628549189e-10,8.903450149401103e-12,4
57,11.897178387127754,3.749261320740617,8.147917066387137,0.0,5.6069203536218905e-08,6.823759748764722e-10,9.442008025235866e-12,4
1,18.7923389425928,9.83843969264634e-06,18.792329104153108,0.0,10.0,0.999999999999966,0.8197577277334201,5
2,18.05903671280675,13.371865408065812,4.68717130474094,0.0,10.0,13724485483794.248,0.0390213390694003,5
3,14.6088432053846,0.46765322264781517,14.141189982736785,0.0,10.0,0.757271816869496,0.19105080532757432,5
4,14.529673876663328,9.297008717799937,5.232665158863391,0.0,10.0,1.8664056492304697,0.0054192743127044205,5
5,13.735679033851586,0.8106366006070354,12.92504243324455,0.0,10.0,0.6392532758972728,0.05464643250437665,5
6,12.68497270120288,2.8077956403020847,9.877177060900797,0.0,5.0,0.5111868310806276,0.07649467711491818,5
7,12.178127635550611,3.150891649651893,9.027235985898718,0.0,5.25,0.2119056321400225,0.03995633870021391,5
8,11.976643175316829,3.6231112258696125,8.353531949447216,0.0,5.5125,0.15928469358892708,0.01654478145274063,5
9,11.913052755960369,3.762084430554485,8.150968325405884,0.0,5.788125000000001,0.10139051595138385,0.0053095361050341,5
10,11.901685449113918,3.7486650924830562,8.153020356630861,0.0,6.077531250000001,0.05986013726799352,0.000954189247652085,5
11,11.90168544911265,3.7486650924457927,8.153020356666858,0.0,5.94314915360883e-09,7.63725146647555e-12,1.0656631690985403e-13,5
12,11.901685449110326,3.748665092377511,8.153020356732815,0.0,6.240306611289272e-09,1.3994571441823283e-11,1.952223284567282e-13,5
13,11.901685449107074,3.748665092281965,8.15302035682511,0.0,6.552321941853736e-09,1.9582482191638096e-11,2.732814093305345e-13,5
14,11.90168544910297,3.7486650921613576,8.153020356941614,0.0,6.879938038946423e-09,2.4718940886135415e-11,3.4477337823796133e-13,5
15,11.901685449098057,3.748665092016878,8.153020357081179,0.0,7.223934940893745e-09,2.9611409766973394e-11,4.1283253861754536e-13,5
16,11.901685449092344,3.7486650918490287,8.153020357243316,0.0,7.585131687938432e-09,3.440128303325452e-11,4.799961837290579e-13,5
17,11.90168544908584,3.748665091657819,8.15302035742802,0.0,7.964388272335354e-09,3.918911506188897e-11,5.465628186618948e-13,5
18,11.901685449078524,3.748665091442894,8.153020357635631,0.0,8.362607685952122e-09,4.4049506088365066e-11,6.146219790417566e-13,5
19,11.901685449070383,3.7486650912036183,8.153020357866765,0.0,8.780738070249728e-09,4.9040203034218065e-11,6.840244123239684e-13,5
20,11.901685449061382,3.74866509093913,8.153020358122253,0.0,9.219774973762215e-09,5.42078365025551e-11,7.562626439554699e-13,5
21,11.901685449051492,3.748665090648373,8.153020358403118,0.0,9.680763722450327e-09,5.959165247573153e-11,8.310381688468998e-13,5
22,11.901685449040663,3.7486650903301246,8.153020358710538,0.0,1.0164801908572844e-08,6.522598406188717e-11,9.098435124452067e-13,5
23,11.901685449028852,3.7486650899830116,8.15302035904584,0.0,1.0673042004001487e-08,7.114195131849207e-11,9.923801696610374e-13,5
24,11.901685449016007,3.7486650896055167,8.15302035941049,0.0,1.1206694104201562e-08,7.73686285895203e-11,1.0792451506731963e-12,5
25,11.901685449002073,3.74866508919599,8.153020359806083,0.0,1.176702880941164e-08,8.393390204733364e-11,1.170736960571109e-12,5
26,11.901685448986985,3.7486650887526443,8.153020360234342,0.0,1.2355380249882223e-08,9.086508211524319e-11,1.2677511146229782e-12,5
27,11.901685448970687,3.7486650882735617,8.153020360697125,0.0,1.2973149262376334e-08,9.818936541346614e-11,1.3693920975606984e-12,5
28,11.9016854489531,3.748665087756692,8.153020361196408,0.0,1.3621806725495151e-08,1.0593420109647099e-10,1.4777494450100317e-12,5
29,11.901685448934153,3.7486650871998455,8.153020361734306,0.0,1.430289706176991e-08,1.1412757169237228e-10,1.5919276417028874e-12,5
30,11.901685448913764,3.7486650866006928,8.153020362313072,0.0,1.5018041914858405e-08,1.2279821764416233e-10,1.7131207079968902e-12,5
31,11.901685448891854,3.7486650859567607,8.153020362935093,0.0,1.5768944010601325e-08,1.3197584832929768e-10,1.840880886258045e-12,5
32,11.901685448868331,3.7486650852654266,8.153020363602904,0.0,1.6557391211131392e-08,1.416912956257162e-10,1.976402196844001e-12,5
33,11.9016854488431,3.7486650845239073,8.153020364319193,0.0,1.7385260771687964e-08,1.5197668205076571e-10,2.1199831448442586e-12,5
34,11.90168544881606,3.7486650837292594,8.153020365086801,0.0,1.8254523810272363e-08,1.6286554674045272e-10,2.2719222353483327e-12,5
35,11.90168544878711,3.7486650828783685,8.153020365908741,0.0,1.9167250000785983e-08,1.7439298487687635e-10,2.432517973445753e-12,5
36,11.901685448756133,3.7486650819679364,8.153020366788196,0.0,2.0125612500825283e-08,1.8659577774875789e-10,2.6026658744048487e-12,5
37,11.901685448723008,3.748665080994483,8.153020367728525,0.0,2.1131893125866547e-08,1.9951251918582812e-10,2.783261453493975e-12,5
38,11.901685448687616,3.7486650799543253,8.15302036873329,0.0,2.2188487782159875e-08,2.131837226475403e-10,2.9737077005345507e-12,5
39,11.901685448649822,3.7486650788435742,8.153020369806248,0.0,2.3297912171267868e-08,2.2765196744153794e-10,3.1754971409737623e-12,5
40,11.901685448609484,3.7486650776581225,8.153020370951362,0.0,2.4462807779831262e-08,2.429620155613462e-10,3.389226784990655e-12,5
41,11.901685448566457,3.7486650763936344,8.153020372172824,0.0,2.5685948168822827e-08,2.591609499348064e-10,3.6151951376749113e-12,5
42,11.901685448520588,3.7486650750455306,8.153020373475059,0.0,2.697024557726397e-08,2.7629829946006255e-10,3.853999209205641e-12,5
43,11.90168544847171,3.748665073608977,8.153020374862733,0.0,2.831875785612717e-08,2.9442618451857173e-10,4.106833019940792e-12,5
44,11.901685448419645,3.7486650720788743,8.153020376340772,0.0,2.973469574893353e-08,3.1359946500230145e-10,4.374592085148966e-12,5
45,11.901685448364217,3.7486650704498405,8.153020377914377,0.0,3.122143053638021e-08,3.338758806576074e-10,4.65712715228592e-12,5
46,11.901685448305226,3.7486650687161944,8.153020379589032,0.0,3.278250206319922e-08,3.5531622162712773e-10,4.9565277569779636e-12,5
47,11.901685448242475,3.748665066871947,8.153020381370528,0.0,3.442162716635918e-08,3.7798448750947955e-10,5.27249539413627e-12,5
48,11.901685448175744,3.748665064910777,8.153020383264968,0.0,3.614270852467714e-08,4.019480584274384e-10,5.606821094297895e-12,5
49,11.901685448104809,3.748665062826019,8.15302038527879,0.0,3.7949843950911e-08,4.272778785123563e-10,5.960101867642368e-12,5
50,11.901685448029426,3.7486650606106418,8.153020387418785,0.0,3.9847336148456554e-08,4.54048651587458e-10,6.3338302396175254e-12,5
51,11.901685447949351,3.748665058257232,8.15302038969212,0.0,4.183970295587938e-08,4.823390257608087e-10,6.7280062102242666e-12,5
52,11.90168544786431,3.74866505575797,8.15302039210634,0.0,4.393168810367335e-08,5.122318180249462e-10,7.145316325268282e-12,5
53,11.901685447774028,3.7486650531046126,8.153020394669415,0.0,4.6128272508857024e-08,5.438142264842147e-10,7.585611332205999e-12,5
54,11.901685447678204,3.7486650502884666,8.153020397389739,0.0,4.8434686134299875e-08,5.771780607938215e-10,8.051279271753983e-12,5
55,11.901685447576533,3.748665047300371,8.153020400276162,0.0,5.0856420441014874e-08,6.124199934541177e-10,8.542618649003063e-12,5
56,11.90168544746868,3.748665044130663,8.153020403338017,0.0,5.339924146306562e-08,6.496417964013687e-10,9.06201750467015e-12,5
57,11.901685447354302,3.7486650407691613,8.15302040658514,0.0,5.6069203536218905e-08,6.889506289670413e-10,9.610222101480565e-12,5
1,18.79233895967911,9.855526000974671e-06,18.792329104153108,0.0,10.0,0.9999999999999664,0.8271659397456568,6
2,18.071346921294673,13.384251293862576,4.687095627432096,0.0,10.0,13724595967805.492,0.03836627467881256,6
3,14.617188984957197,0.4656568926232958,14.151532092333902,0.0,10.0,0.7578303898453947,0.19114003794963508,6
4,14.543321808746695,9.312325285541013,5.2309965232056825,0.0,10.0,1.8721748722804865,0.005053446068632966,6
5,13.746814063854028,0.8064241771654861,12.940389886688543,0.0,10.0,0.6404092409296326,0.05476793784577974,6
6,12.690934211655108,2.80967641598595,9.881257795669157,0.0,5.0,0.5139791717834111,0.07680905897863138,6
7,12.182373046440011,3.148436826167263,9.033936220272748,0.0,5.25,0.21238591398434822,0.040072791863344795,6
8,11.980590831254425,3.6227922440136453,8.35779858724078,0.0,5.5125,0.15960568995350663,0.016563457252241634,6
9,11.916915503393023,3.7619233566797696,8.154992146713253,0.0,5.788125000000001,0.10156156782953847,0.005314873761925273,6
10,11.905528770664612,3.748082125889877,8.157446644774735,0.0,6.077531250000001,0.060059600517082916,0.0009555100667759331,6
11,11.90552877066332,3.748082125852906,8.157446644810415,0.0,5.94314915360883e-09,7.707320962412098e-12,1.0847157208388167e-13,6
12,11.905528770660954,3.7480821257851593,8.157446644875796,0.0,6.240306611289272e-09,1.4122966711395176e-11,1.98740211851095e-13,6
13,11.905528770657648,3.748082125690363,8.157446644967285,0.0,6.552321941853736e-09,1.9762144783150223e-11,2.776693200112322e-13,6
14,11.905528770653472,3.748082125570702,8.15744664508277,0.0,6.879938038946423e-09,2.4945731715587062e-11,3.507794580046148e-13,6
15,11.905528770648472,3.7480821254273575,8.157446645221114,0.0,7.223934940893745e-09,2.9883082575380675e-11,4.200102825535249e-13,6
16,11.905528770642663,3.748082125260826,8.157446645381837,0.0,7.585131687938432e-09,3.471689893828997e-11,4.878982678332516e-13,6
17,11.905528770636042,3.7480821250711163,8.157446645564926,0.0,7.964388272335354e-09,3.954865712522444e-11,5.560846618395768e-13,6
18,11.9055287706286,3.7480821248578775,8.157446645770722,0.0,8.362607685952122e-09,4.4453640811072485e-11,6.251662820255225e-13,6
19,11.905528770620318,3.748082124620481,8.157446645999837,0.0,8.780738070249728e-09,4.949012496807484e-11,6.955907414808611e-13,6
20,11.905528770611163,3.7480821243580684,8.157446646253094,0.0,9.219774973762215e-09,5.470517106661343e-11,7.689992882013839e-13,6
21,11.905528770601096,3.7480821240695934,8.157446646531502,0.0,9.680763722450327e-09,6.013838307421404e-11,8.455411265503675e-13,6
22,11.905528770590081,3.7480821237538424,8.157446646836238,0.0,1.0164801908572844e-08,6.582440858795531e-11,9.252162565278386e-13,6
23,11.905528770578064,3.748082123409454,8.15744664716861,0.0,1.0673042004001487e-08,7.179465085762324e-11,1.0093675174030995e-12,6
24,11.905528770564993,3.7480821230349233,8.15744664753007,0.0,1.1206694104201562e-08,7.80784557352536e-11,1.0978457048129346e-12,6
25,11.905528770550818,3.74808212262861,8.157446647922209,0.0,1.176702880941164e-08,8.470396389387891e-11,1.1906508187573847e-12,6
26,11.90552877053547,3.748082122188744,8.157446648346726,0.0,1.2355380249882223e-08,9.169873576329571e-11,1.2891256985057708e-12,6
27,11.905528770518885,3.7480821217134226,8.157446648805461,0.0,1.2973149262376334e-08,9.909021811267809e-11,1.3931211396948958e-12,6
28,11.905528770500991,3.748082121200609,8.157446649300383,0.0,1.3621806725495151e-08,1.0690611351283531e-10,1.5029355510513263e-12,6
29,11.905528770481716,3.7480821206481334,8.157446649833583,0.0,1.430289706176991e-08,1.15174655943929e-10,1.6190165456648915e-12,6
30,11.905528770460974,3.7480821200536827,8.157446650407291,0.0,1.5018041914858405e-08,1.2392485738415542e-10,1.7422593497151919e-12,6
31,11.905528770438684,3.7480821194148053,8.157446651023879,0.0,1.5768944010601325e-08,1.3318669039485383e-10,1.872216350112556e-12,6
32,11.905528770414747,3.748082118728896,8.15744665168585,0.0,1.6557391211131392e-08,1.4299127475784653e-10,2.0105287948528788e-12,6
33,11.905528770389079,3.748082117993197,8.157446652395882,0.0,1.7385260771687964e-08,1.5337102310881205e-10,2.156003049030242e-12,6
34,11.905528770361569,3.7480821172047865,8.157446653156782,0.0,1.8254523810272363e-08,1.6435978687671734e-10,2.3107279737303353e-12,6
35,11.905528770332113,3.748082116360573,8.15744665397154,0.0,1.9167250000785983e-08,1.7599298777545425e-10,2.474106751500288e-12,6
36,11.905528770300595,3.7480821154572883,8.157446654843307,0.0,2.0125612500825283e-08,1.8830773640547417e-10,2.6473330172463045e-12,6
37,11.905528770266896,3.748082114491474,8.157446655775422,0.0,2.1131893125866547e-08,2.0134298193622665e-10,2.8305559753318264e-12,6
38,11.905528770230887,3.74808211345948,8.157446656771407,0.0,2.2188487782159875e-08,2.1513961344000908e-10,3.0245216475733415e-12,6
39,11.905528770192436,3.748082112357447,8.157446657834988,0.0,2.3297912171267868e-08,2.2974059980119253e-10,3.229677647060854e-12,6
40,11.905528770151395,3.7480821111813,8.157446658970096,0.0,2.4462807779831262e-08,2.451911154806532e-10,3.4472176087006817e-12,6
41,11.905528770107622,3.7480821099267363,8.157446660180886,0.0,2.5685948168822827e-08,2.615386709718747e-10,3.676693919403351e-12,6
42,11.905528770060954,3.7480821085892133,8.157446661471742,0.0,2.697024557726397e-08,2.7883325068865527e-10,3.9198970315282845e-12,6
43,11.905528770011223,3.7480821071639348,8.157446662847288,0.0,2.831875785612717e-08,2.9712745320399317e-10,4.1771253538023765e-12,6
44,11.905528769958256,3.7480821056458415,8.157446664312413,0.0,2.973469574893353e-08,3.164766388089471e-10,4.44897570367908e-12,6
45,11.90552876990186,3.748082104029593,8.157446665872266,0.0,3.122143053638021e-08,3.3693908444612414e-10,4.736940124791463e-12,6
46,11.905528769841844,3.7480821023095547,8.15744666753229,0.0,3.278250206319922e-08,3.585761322422385e-10,5.041018617140056e-12,6
47,11.905528769778,3.7480821004797815,8.157446669298219,0.0,3.442162716635918e-08,3.814523722779063e-10,5.362554019994793e-12,6
48,11.905528769710108,3.7480820985340046,8.157446671176103,0.0,3.614270852467714e-08,4.05635799202126e-10,5.70259076389917e-12,6
49,11.905528769637936,3.748082096465609,8.157446673172327,0.0,3.7949843950911e-08,4.31198011712593e-10,6.0620240750335065e-12,6
50,11.905528769561247,3.7480820942676205,8.157446675293626,0.0,3.9847336148456554e-08,4.582143958881063e-10,6.4414507708516826e-12,6
51,11.905528769479773,3.748082091932681,8.157446677547092,0.0,4.183970295587938e-08,4.867643276753258e-10,6.843407325530121e-12,6
52,11.905528769393253,3.7480820894530353,8.157446679940218,0.0,4.393168810367335e-08,5.169313767622549e-10,7.267147717253545e-12,6
53,11.905528769301398,3.748082086820504,8.157446682480895,0.0,4.6128272508857024e-08,5.488035447244905e-10,7.715357624561895e-12,6
54,11.905528769203908,3.748082084026461,8.157446685177447,0.0,4.8434686134299875e-08,5.824734812885616e-10,8.18863386490955e-12,6
55,11.905528769100467,3.748082081061818,8.15744668803865,0.0,5.0856420441014874e-08,6.180387439141087e-10,8.688468481930644e-12,6
56,11.905528768990738,3.7480820779169877,8.15744669107375,0.0,5.339924146306562e-08,6.55602045630676e-10,9.216651927986037e-12,6
57,11.905528768874369,3.7480820745818706,8.157446694292497,0.0,5.6069203536218905e-08,6.952715256085852e-10,9.774377837983716e-12,6
1,18.792339111697032,1.0007543925910998e-05,18.792329104153108,0.0,10.0,0.9999999999999659,0.8184722671195037,7
2,18.08362787617232,13.39652701077221,4.687100865400107,0.0,10.0,13724589101495.316,0.03771277387622004,7
3,14.625381542567986,0.463757761697388,14.161623780870599,0.0,10.0,0.7583697475077976,0.1912363137134037,7
4,14.556912345694247,9.32739328586846,5.229519059825788,0.0,10.0,1.8778272004953551,0.0046815323534945665,7
5,13.757892335753194,0.8023534041326386,12.955538931620556,0.0,10.0,0.6415426213617484,0.054889388007982216,7
6,12.69690380371582,2.8115751573966685,9.88532864631915,0.0,5.0,0.5167488731241529,0.07711853721082429,7
7,12.186714369942795,3.146036517548771,9.040677852394024,0.0,5.25,0.21285664218382866,0.04018219257703402,7
8,11.984704449582132,3.6225393908360424,8.36216505874609,0.0,5.5125,0.1599042324682932,0.01657624148957504,7
9,11.920974334229388,3.761859266478866,8.159115067750523,0.0,5.788125000000001,0.10170886351091066,0.005317620940995388,7
10,11.909571839254868,3.74763864470362,8.161933194551247,0.0,6.077531250000001,0.06023338536783934,0.000956506964517052,7
11,11.909571839253555,3.747638644666922,8.161933194586634,0.0,5.94314915360883e-09,7.776296422002428e-12,1.1022459262471746e-13,7
12,11.909571839251152,3.747638644599675,8.161933194651477,0.0,6.240306611289272e-09,1.4249356246816158e-11,2.0180497134135203e-13,7
13,11.90957183924779,3.7476386445055763,8.161933194742213,0.0,6.552321941853736e-09,1.9939002296710213e-11,2.82347975424432e-13,7
14,11.909571839243544,3.7476386443867966,8.161933194856747,0.0,6.879938038946423e-09,2.516897544257538e-11,3.5647736992318173e-13,7
15,11.909571839238456,3.7476386442445064,8.16193319499395,0.0,7.223934940893745e-09,3.015051306788799e-11,4.2717622906291063e-13,7
16,11.909571839232548,3.7476386440792004,8.161933195153347,0.0,7.585131687938432e-09,3.5027588715995154e-11,4.960852436675446e-13,7
17,11.909571839225816,3.7476386438908884,8.161933195334928,0.0,7.964388272335354e-09,3.9902589201709835e-11,5.652925656948066e-13,7
18,11.90957183921825,3.7476386436792204,8.16193319553903,0.0,8.362607685952122e-09,4.4851468124365584e-11,6.352456562785072e-13,7
19,11.909571839209828,3.747638643443572,8.161933195766256,0.0,8.780738070249728e-09,4.993302571827789e-11,7.071377451087851e-13,7
20,11.909571839200519,3.747638643183091,8.161933196017428,0.0,9.219774973762215e-09,5.519474189989908e-11,7.817146007419877e-13,7
21,11.909571839190281,3.7476386428967396,8.161933196293543,0.0,9.680763722450327e-09,6.067657506210944e-11,8.59572838023201e-13,7
22,11.90957183917908,3.747638642583314,8.161933196595767,0.0,1.0164801908572844e-08,6.641348808836727e-11,9.405633032411877e-13,7
23,11.909571839166858,3.747638642241461,8.161933196925398,0.0,1.0673042004001487e-08,7.243716130945657e-11,1.026177533508636e-12,7
24,11.909571839153573,3.747638641869688,8.161933197283885,0.0,1.1206694104201562e-08,7.877719945293353e-11,1.1155206065579889e-12,7
25,11.909571839139156,3.7476386414663665,8.16193319767279,0.0,1.176702880941164e-08,8.546199979492892e-11,1.2105315206357452e-12,7
26,11.909571839123549,3.7476386410297398,8.16193319809381,0.0,1.2355380249882223e-08,9.251936905123113e-11,1.310464507185625e-12,7
27,11.909571839106682,3.747638640557917,8.161933198548766,0.0,1.2973149262376334e-08,9.997699837117546e-11,1.4162144884752805e-12,7
28,11.909571839088489,3.7476386400488795,8.16193319903961,0.0,1.3621806725495151e-08,1.0786283677561159e-10,1.5276323107935086e-12,7
29,11.909571839068885,3.7476386395004715,8.161933199568415,0.0,1.430289706176991e-08,1.1620537244630279e-10,1.6460603575417804e-12,7
