iter,r_norm,s_norm,eps_pri,eps_dual,data_loss,u_mean,u_max,u_min
1,2.914496404740582,inf,0.2688646179990228,0.0128,405.0481013569869,0.3356584322445378,0.9578090136096697,0.0
2,2.7392282498711507,0.0,0.25462809932480734,0.0128,359.6963215728779,0.31568792439091387,0.9244718005632439,0.0
3,2.5745221269556837,0.0,0.24128748918385962,0.0128,319.54708233960685,0.2969369962216831,0.8932876667336166,0.0
4,2.419800042583391,0.0,0.2287909364410524,0.0128,283.99652338897874,0.2793301319810137,0.8641264048044169,0.0
5,2.2744132962354624,0.0,0.21708979871332382,0.0128,252.51258377888843,0.26279894684614225,0.8368656255964187,0.0
6,2.13778466060394,0.0,0.20613844227477277,0.0128,224.6251181485504,0.247279118189665,0.8113904622726968,0.0
7,2.0094631072101525,0.0,0.19589403058877075,0.0128,199.917914697576,0.23270871533771156,0.7875930087164991,0.0
8,1.8889049830804474,0.0,0.18631634293365773,0.0128,178.0234187008538,0.2190298874853014,0.7653717720001281,0.0
9,1.7755996286199156,0.0,0.17736765660128592,0.0128,158.61683560642857,0.20618912854023783,0.7446313726862765,0.0
10,1.6691393893720157,0.0,0.16901254324294382,0.0128,141.4127054320453,0.19413843918981535,0.7252822547615426,0.0
11,1.5692119851619781,0.0,0.16121763542930645,0.0128,126.15556959748434,0.18282662606441435,0.7072403417602526,0.0
12,1.4752501275634762,0.0,0.153951574943303,0.0128,112.62178364127844,0.17221000065614397,0.6904265565910066,0.0
13,1.3869576328349362,0.0,0.14718489406510823,0.0128,100.61501552073351,0.16225048339678258,0.6747664787377786,0.0
14,1.30406162497195,0.0,0.14088969551994748,0.0128,89.95877935714782,0.15290625650768613,0.6601902565594266,0.0
15,1.2261225871049357,0.0,0.1350396812907634,0.0128,80.49905026023299,0.14414245013307045,0.646632291168282,0.0
16,1.152907551584415,0.0,0.12960996428644614,0.0128,72.09870818116804,0.13592487299479653,0.6340308414482126,0.0
17,1.0841392871557973,0.0,0.12457691653436213,0.0128,64.63731323003886,0.12822126086361896,0.6223278915951619,0.0
18,1.0195422051061387,0.0,0.11991811117457364,0.0128,58.00634405820478,0.12099962056794028,0.6114689615591506,0.0
19,0.9587304786077407,0.0,0.115612251959916,0.0128,52.11395100891452,0.11423703625027308,0.6014025916408298,0.0
20,0.9017652319049049,0.0,0.11163894223326443,0.0128,46.87415181110422,0.10790202780640379,0.592219771283088,0.0
21,0.8481490473398171,0.0,0.10797869880597134,0.0128,42.21345934739393,0.10197073314540155,0.5838545694658082,0.0
22,0.797728425332031,0.0,0.10461291619741571,0.0128,38.0681780644436,0.09642424886512889,0.5761317334751551,0.0
23,0.7505245841985345,0.0,0.10152368965397703,0.0128,34.377714521345276,0.09123472308855822,0.5690120773710149,0.0
24,0.706128713293346,0.0,0.09869386256356871,0.0128,31.09133733527767,0.08638227950317356,0.5624584313503947,0.0
25,0.6643493691266089,0.0,0.09610701249727663,0.0128,28.164177271040924,0.08184898051009383,0.5564361788579837,0.0
