image_index,data_index,loss,stage,prior_weight
0,0,0.3665649590744867,01_spatial_tv_prior_init,0.01
0,1,0.3691415965829884,01_spatial_tv_prior_init,0.01
0,2,0.3724718885197306,01_spatial_tv_prior_init,0.01
1,0,0.36276497114520223,01_spatial_tv_prior_init,0.01
1,1,0.36466235855855494,01_spatial_tv_prior_init,0.01
1,2,0.36718821767227433,01_spatial_tv_prior_init,0.01
2,0,0.3595396143544737,01_spatial_tv_prior_init,0.01
2,1,0.3609437995834782,01_spatial_tv_prior_init,0.01
2,2,0.36276644832405314,01_spatial_tv_prior_init,0.01
