frame,gt_name,initialization_nrmse,initialization_ssim,post_uot_nrmse,post_uot_ssim,delta_nrmse,delta_ssim,initialization_stge_spatial,post_uot_stge_spatial,delta_stge_spatial_frame,initialization_fourier_reduced_chi2,post_uot_fourier_reduced_chi2,delta_fourier_reduced_chi2
0,frame_000.png,0.27912616776490434,0.8488508192740858,0.2783890823620868,0.850255285706639,-0.0007370854028175278,0.0014044664325532086,0.9022913268321432,0.9015962073109799,-0.000695119521163301,3.223436604814212e-10,3.22065600241345e-10,-2.780602400762119e-13
1,frame_001.png,0.37486500947933604,0.8293785598878517,0.3754853361258334,0.8309442868301316,0.00062032664649736,0.0015657269422798548,0.9550700379270339,0.9550957645578027,2.5726630768718728e-05,3.4796825459089407e-10,3.49233388079878e-10,1.2651334889839296e-12
2,frame_002.png,0.3553442761915956,0.8612532307801782,0.3573193347610158,0.8618513651642461,0.001975058569420207,0.000598134384067861,0.8925788896983575,0.8928707272607872,0.0002918375624296754,3.5729928827541537e-10,3.5727699671023297e-10,-2.2291565182399296e-14
3,frame_003.png,0.4189439082385298,0.8076086681811456,0.4200473495881907,0.8084988028304557,0.0011034413496608941,0.0008901346493100926,0.8643456995274724,0.8641927634821346,-0.000152936045337837,3.7187607733864923e-10,3.7174502491346853e-10,-1.310524251806999e-13
4,frame_004.png,0.3783161227269273,0.7067407566393764,0.3818610311318811,0.7086157816661776,0.003544908404953806,0.001875025026801147,0.8629013609603293,0.8637342104097631,0.0008328494494337368,3.10569304588845e-10,3.088314322386626e-10,-1.7378723501824126e-12
